GEOID,NAME,tot_popE,popm_18t24E,popf_18t24E,pop_3t4E,med_incE,giniE,less_hsE,hs_degE,ba_degE,his_popE,wh_popE,bl_popE,as_popE,rohhE,thhE,hsm_18t24E,hsf_18t24E,es_3t4E,empE,emp_pubtrE,pop_bpE,bp_u18E,pop_o25E,pop_u18E,emp_r25t29E,emp_r30t34E,emp_r35t44E,emp_r45t54E,year,pop_18t24E,wh_per,bl_per,as_per,his_per,emp_r,hs_18t24_per,es_3t4_per,emp_pubtr_per,bp_per,cbp_per,rohh_per,type
4805612,"Bardwell city, Texas",589,22,33,17,32917,0.4131,107,90,18,370,127,70,0,59,198,16,9,2,201,0,130,50,339,195,60.4,83,46,17.8,2012,55,0.215619694397284,0.118845500848896,0,0.628183361629881,0.518,0.581818181818182,0.117647058823529,0,0.220713073005093,0.256410256410256,0.297979797979798,Place
4805612,"Bardwell city, Texas",601,21,41,21,32500,0.3659,111,82,11,357,119,107,0,43,190,12,13,1,203,0,125,45,334,205,54.2,78.9,41.7,16.4,2013,62,0.198003327787022,0.178036605657238,0,0.594009983361065,0.478,0.387096774193548,0.0476190476190476,0,0.207986688851913,0.219512195121951,0.226315789473684,Place
4805612,"Bardwell city, Texas",684,28,37,18,32778,0.3818,106,139,6,320,248,93,0,54,216,10,12,0,247,0,130,38,383,236,65.6,77.1,34.5,15.6,2014,65,0.362573099415205,0.135964912280702,0,0.467836257309942,0.482,0.307692307692308,0,0,0.190058479532164,0.161016949152542,0.25,Place
4805612,"Bardwell city, Texas",626,31,32,14,32167,0.349,107,112,0,361,189,63,0,52,184,9,9,0,211,0,123,29,338,225,27.3,88.9,64.4,72.9,2015,63,0.301916932907348,0.100638977635783,0,0.57667731629393,0.63375,0.285714285714286,0,0,0.196485623003195,0.128888888888889,0.282608695652174,Place
4805612,"Bardwell city, Texas",637,32,25,19,35313,0.3903,112,84,25,362,185,77,0,54,192,8,9,3,242,0,94,19,375,191,71.9,73.3,73.9,75.4,2016,57,0.290423861852433,0.120879120879121,0,0.56828885400314,0.73625,0.280701754385965,0.157894736842105,0,0.14756671899529,0.0994764397905759,0.28125,Place
4805612,"Bardwell city, Texas",727,36,30,23,46023,0.3709,124,101,27,375,251,90,0,61,215,9,11,7,280,0,101,25,416,245,81,100,74.1,82.4,2017,66,0.34525447042641,0.123796423658872,0,0.515818431911967,0.84375,0.272727272727273,0.304347826086957,0,0.138927097661623,0.102040816326531,0.283720930232558,Place
4805612,"Bardwell city, Texas",623,26,15,20,47188,0.3373,136,85,18,332,218,58,0,46,188,8,5,7,239,0,90,24,381,201,82.2,100,74.3,80.2,2018,41,0.34991974317817,0.0930979133226324,0,0.532905296950241,0.84175,0.390243902439024,0.35,0,0.14446227929374,0.119402985074627,0.24468085106383,Place
4805612,"Bardwell city, Texas",528,15,16,22,50000,0.3105,100,80,15,297,166,63,0,49,170,4,6,6,213,0,81,19,353,144,70,100,70.6,73.3,2019,31,0.314393939393939,0.119318181818182,0,0.5625,0.78475,0.258064516129032,0.272727272727273,0,0.153409090909091,0.131944444444444,0.288235294117647,Place
4803768,"Argyle city, Texas",3309,96,58,35,113973,0.3893,31,237,989,217,3040,0,26,110,1051,30,9,0,1480,0,87,26,2074,1081,73.8,77.3,69.9,11.2,2012,154,0.918706557872469,0,0.00785735871864612,0.0655787246902388,0.5805,0.38961038961039,0,0,0.0262919310970082,0.0240518038852914,0.104662226450999,Place
4803768,"Argyle city, Texas",3369,101,67,49,113177,0.4031,31,239,1032,373,2902,0,43,117,1125,22,13,0,1610,0,107,32,2257,944,77.3,77.9,69.8,19.7,2013,168,0.861383199762541,0,0.0127634312852478,0.110715345799941,0.61175,0.261904761904762,0,0,0.0317601662214307,0.0338983050847458,0.104,Place
4803768,"Argyle city, Texas",3449,113,47,42,111616,0.3995,31,268,1028,314,3054,0,38,132,1185,18,13,0,1711,0,69,9,2410,879,79.5,79.9,60.9,31.4,2014,160,0.885474050449406,0,0.01101768628588,0.0910408814149029,0.62925,0.225,0,0,0.0200057987822557,0.0102389078498294,0.111392405063291,Place
4803768,"Argyle city, Texas",3612,105,50,45,107333,0.416,35,280,1156,284,3224,9,42,148,1236,19,12,0,1841,0,105,13,2540,917,72.8,78.9,79.8,82.9,2015,155,0.892580287929125,0.00249169435215947,0.0116279069767442,0.0786267995570321,0.786,0.245161290322581,0,0,0.0290697674418605,0.0141766630316249,0.119741100323625,Place
4803768,"Argyle city, Texas",3732,87,32,40,112797,0.4167,14,248,1287,285,3346,9,37,134,1340,0,14,0,1926,0,105,17,2753,860,68.8,85.9,77.3,82.5,2016,119,0.896570203644159,0.00241157556270097,0.00991425509110396,0.0763665594855306,0.78625,0,0,0,0.0281350482315113,0.0197674418604651,0.1,Place
4803768,"Argyle city, Texas",3865,118,57,40,117371,0.4032,26,299,1286,269,3531,10,26,163,1459,0,37,0,2179,0,86,5,2941,749,91.1,93.6,81.9,86.6,2017,175,0.913583441138422,0.00258732212160414,0.00672703751617076,0.0695989650711514,0.883,0,0,0,0.0222509702457956,0.00667556742323098,0.111720356408499,Place
4803768,"Argyle city, Texas",3988,140,35,26,146667,0.3883,54,277,1427,145,3781,51,8,169,1476,62,35,0,2226,0,89,8,2983,830,94.4,75.8,84.1,85.4,2018,175,0.948094282848546,0.0127883650952859,0.00200601805416249,0.0363590772316951,0.84925,0.708571428571429,0,0,0.0223169508525577,0.00963855421686747,0.11449864498645,Place
4803768,"Argyle city, Texas",4112,125,32,7,178362,0.3559,52,259,1487,32,3978,88,10,176,1532,59,32,0,2296,0,44,9,3035,920,100,80.6,84.5,79.7,2019,157,0.967412451361868,0.0214007782101167,0.00243190661478599,0.00778210116731518,0.862,0.751592356687898,0,0,0.0107003891050584,0.00978260869565217,0.114882506527415,Place
4804600,"Aubrey city, Texas",2597,77,117,50,61165,0.3082,119,424,245,275,2284,9,0,311,935,14,36,21,1451,0,178,55,1680,708,88.4,83.2,71,21.4,2012,194,0.879476318829419,0.00346553715825953,0,0.105891413169041,0.66,0.144329896907216,0.42,0,0.0685406237966885,0.0776836158192091,0.332620320855615,Place
4804600,"Aubrey city, Texas",2653,87,80,51,60202,0.3277,176,467,240,411,2161,9,0,341,947,8,37,31,1435,0,202,68,1721,748,85.3,86.4,73,16.9,2013,167,0.814549566528458,0.00339238597813796,0,0.1549189596683,0.654,0.0958083832335329,0.607843137254902,0,0.0761402186204297,0.0909090909090909,0.360084477296727,Place
4804600,"Aubrey city, Texas",2709,139,59,42,60735,0.3294,163,450,269,424,2194,10,0,363,956,9,20,25,1477,0,165,51,1783,721,83.3,85.3,70,20,2014,198,0.809892949427833,0.00369139904023625,0,0.156515319306017,0.6465,0.0909090909090909,0.595238095238095,0,0.0609080841638981,0.0707350901525659,0.379707112970711,Place
4804600,"Aubrey city, Texas",2852,135,50,56,60000,0.3368,180,425,319,405,2372,16,0,317,1012,10,8,35,1444,0,145,42,1844,819,75.6,89.9,83.2,82.4,2015,185,0.831697054698457,0.00561009817671809,0,0.142005610098177,0.82775,0.108108108108108,0.625,0,0.0508415147265077,0.0512820512820513,0.313241106719368,Place
4804600,"Aubrey city, Texas",3002,149,74,77,59063,0.335,170,471,308,301,2574,11,9,272,1071,30,29,32,1484,0,100,30,1958,821,79.8,79.9,84.3,84.8,2016,223,0.857428381079281,0.00366422385076616,0.00299800133244504,0.100266489007328,0.822,0.269058295964126,0.415584415584416,0,0.033311125916056,0.0365408038976857,0.253968253968254,Place
4804600,"Aubrey city, Texas",3126,182,74,64,65547,0.3439,132,532,357,260,2750,13,12,262,1129,31,39,19,1639,0,99,35,2066,804,82.6,80.6,83.9,88.7,2017,256,0.879718490083173,0.00415866922584773,0.00383877159309021,0.0831733845169546,0.8395,0.2421875,0.296875,0,0.0316698656429942,0.0435323383084577,0.232063773250664,Place
4804600,"Aubrey city, Texas",3313,181,87,92,68125,0.3277,111,521,465,223,2987,18,16,253,1202,42,42,23,1795,0,118,23,2232,813,85.7,82.8,85.5,86.8,2018,268,0.901599758527015,0.00543314216722004,0.00482945970419559,0.0673105946272261,0.852,0.313432835820896,0.25,0,0.0356172653184425,0.028290282902829,0.210482529118136,Place
4804600,"Aubrey city, Texas",3731,109,109,194,68316,0.3326,116,589,476,294,3241,57,18,300,1324,37,36,53,1908,0,340,165,2457,1056,89.4,84.7,81.6,88.5,2019,218,0.868667917448405,0.015277405521308,0.00482444384883409,0.0787992495309569,0.8605,0.339449541284404,0.27319587628866,0,0.0911283838113106,0.15625,0.226586102719033,Place
4805768,"Bartonville town, Texas",1863,44,40,42,110966,0.4594,57,252,460,232,1606,0,5,29,613,11,5,0,869,0,11,2,1223,556,67.5,85.4,66.2,20.4,2012,84,0.862050456253355,0,0.00268384326355341,0.124530327428878,0.59875,0.261904761904762,0,0,0.0059044551798175,0.00359712230215827,0.0473083197389886,Place
4805768,"Bartonville town, Texas",1729,41,47,43,101964,0.506,76,146,462,312,1407,0,4,26,568,6,6,0,752,0,18,2,1131,510,71.4,82.7,64.9,26,2013,88,0.813765182186235,0,0.00231347599768652,0.180451127819549,0.6125,0.136363636363636,0,0,0.0104106419895894,0.00392156862745098,0.045774647887324,Place
4805768,"Bartonville town, Texas",1879,52,38,69,113173,0.5283,62,188,479,278,1589,0,5,38,591,6,6,0,827,0,30,3,1262,527,72.9,82.7,61.6,25,2014,90,0.845662586482171,0,0.00266098988823842,0.147951037786056,0.6055,0.133333333333333,0,0,0.0159659393294305,0.00569259962049336,0.0642978003384095,Place
4805768,"Bartonville town, Texas",2101,50,38,92,113393,0.5458,76,206,483,336,1741,0,11,46,618,6,11,0,862,0,52,5,1331,682,70.7,73.9,70.7,83.9,2015,88,0.8286530223703,0,0.00523560209424084,0.15992384578772,0.748,0.136363636363636,0,0,0.0247501189909567,0.00733137829912024,0.0744336569579288,Place
4805768,"Bartonville town, Texas",1916,39,41,55,133472,0.5591,58,180,524,269,1613,9,14,37,585,6,13,0,867,0,68,10,1261,575,74.5,54.1,77.7,81.3,2016,80,0.841858037578288,0.0046972860125261,0.00730688935281837,0.140396659707724,0.719,0.15,0,0,0.035490605427975,0.0173913043478261,0.0632478632478633,Place
4805768,"Bartonville town, Texas",2038,42,41,54,139250,0.5689,77,170,557,328,1674,7,16,42,612,7,17,0,930,0,68,6,1356,599,75.4,53.2,75.9,79.4,2017,83,0.821393523061825,0.00343473994111874,0.00785083415112856,0.160942100098135,0.70975,0.168674698795181,0,0,0.0333660451422964,0.010016694490818,0.0686274509803922,Place
4805768,"Bartonville town, Texas",1839,43,43,60,148750,0.5322,52,153,553,242,1563,5,20,35,581,6,21,0,908,0,60,5,1251,502,68.5,43.9,84,84,2018,86,0.849918433931484,0.00271886895051659,0.0108754758020663,0.131593257205003,0.701,0.13953488372093,0,0,0.032626427406199,0.0099601593625498,0.0602409638554217,Place
4805768,"Bartonville town, Texas",1558,21,47,29,144950,0.5159,33,113,487,167,1346,9,16,36,551,6,25,0,748,0,86,10,1134,356,65.4,45.2,71.8,82.5,2019,68,0.86392811296534,0.00577663671373556,0.0102695763799743,0.107188703465982,0.66225,0.176470588235294,0,0,0.055198973042362,0.0280898876404494,0.0653357531760436,Place
4801924,"Allen city, Texas",84387,2360,2344,3032,101966,0.3752,1703,5761,25295,8602,55491,7326,10075,5830,28035,773,708,266,42721,815,4032,1505,52578,26780,83.5,84.1,69.5,28.4,2012,4704,0.657577588965125,0.0868143197411924,0.119390427435505,0.101935132188607,0.66375,0.328656462585034,0.0877308707124011,0.0190772687905246,0.0477798713071919,0.0561986557132188,0.207954342785803,Place
4801924,"Allen city, Texas",87213,2515,2583,2733,101636,0.3835,1774,5896,25959,9791,55690,8272,10318,6268,28482,788,731,257,43820,681,4622,1676,53912,27870,82.3,84.9,69.5,24.4,2013,5098,0.638551592079162,0.0948482451010744,0.118308050405329,0.112265373281506,0.65275,0.30914083954492,0.0940358580314672,0.0155408489274304,0.0529966862738353,0.0601363473268748,0.220068815392178,Place
4801924,"Allen city, Texas",89845,3115,3017,2831,102120,0.3932,1711,6179,27315,9692,57878,7088,11883,6796,29344,1108,824,276,46009,661,5256,2057,55887,27406,82.3,85.4,73.1,27.1,2014,6132,0.644198341588291,0.0788914241193166,0.132261116367077,0.107874673048027,0.66975,0.361382909328115,0.0974920522783469,0.0143667543306744,0.0585007512938951,0.0750565569583303,0.23159760087241,Place
4801924,"Allen city, Texas",92502,3570,3502,3046,103051,0.3941,1670,5956,28180,10229,58211,7994,12880,7049,30015,1183,794,292,47214,902,5101,1921,57359,27733,75.6,82.8,82.6,87.1,2015,7072,0.629294501740503,0.0864197530864198,0.139240232643619,0.11058139283475,0.82025,0.334558823529412,0.0958634274458306,0.0191045029016817,0.0551447536269486,0.0692676594670609,0.234849242045644,Place
4801924,"Allen city, Texas",94710,4022,3831,2880,102215,0.3942,1824,6626,28511,10018,59061,9198,13377,7640,30595,1216,898,318,48330,807,4838,1925,58429,28099,75.7,84.3,81.6,85.9,2016,7853,0.623598352866646,0.0971175166297118,0.141241685144124,0.10577552528772,0.81875,0.309690564115625,0.110416666666667,0.0166977032898821,0.0510822510822511,0.0685077760774405,0.249714005556463,Place
4801924,"Allen city, Texas",96865,3807,4008,2699,104132,0.3972,1974,6283,30118,10529,59188,8642,15644,7523,31569,1174,987,254,49543,685,4870,1914,60229,28821,79.3,80.3,81.4,84.5,2017,7815,0.611035977907397,0.0892169514272441,0.161503122903009,0.108697672017757,0.81375,0.300447856685861,0.0941089292330493,0.013826373049674,0.0502761575388427,0.0664099094410326,0.238303398903988,Place
4801924,"Allen city, Texas",99255,3888,3915,3018,106736,0.3997,1809,7094,31050,10405,60083,9354,17057,8214,32518,1291,1083,424,51119,706,5302,2047,62805,28647,83.1,79.4,82.2,84.3,2018,7803,0.605339781371216,0.0942421036723591,0.171850284620422,0.104830990882071,0.8225,0.330898372420864,0.140490390987409,0.0138109117940492,0.0534179638305375,0.0714559988829546,0.252598560797097,Place
4801924,"Allen city, Texas",101699,4149,3908,2844,105925,0.4013,1868,7164,31765,11059,60990,9495,18036,8687,33531,1459,1132,414,51783,797,4652,1524,64902,28740,80.1,80.6,78.9,84.4,2019,8057,0.599710911611717,0.0933637498893794,0.177346876567125,0.108742465510969,0.81,0.362169542013156,0.145569620253165,0.0153911515362185,0.0457428293296886,0.053027139874739,0.259073693000507,Place
4825488,"Farmersville city, Texas",3341,179,201,116,47522,0.3867,346,489,229,911,2334,49,0,549,1217,53,58,0,1616,0,669,280,2182,779,81.6,75.7,73.5,48.1,2012,380,0.698593235558216,0.0146662675845555,0,0.272672852439389,0.69725,0.278947368421053,0,0,0.200239449266687,0.359435173299101,0.451109285127362,Place
4825488,"Farmersville city, Texas",3364,138,182,86,45819,0.4588,301,569,285,722,2301,308,0,673,1273,11,36,0,1586,0,873,333,2228,816,74.1,72.6,73.7,38.1,2013,320,0.684007134363853,0.0915576694411415,0,0.214625445897741,0.64625,0.06875,0,0,0.259512485136742,0.408088235294118,0.528672427336999,Place
4825488,"Farmersville city, Texas",3393,134,213,78,41461,0.4636,313,601,335,583,2494,232,16,588,1344,32,38,0,1638,0,692,196,2362,684,71.9,63.9,74.8,13.5,2014,347,0.735042735042735,0.0683760683760684,0.00471559092248747,0.171824344238137,0.56025,0.184438040345821,0,0,0.203949307397583,0.286549707602339,0.4375,Place
4825488,"Farmersville city, Texas",3424,120,242,41,48258,0.4328,440,685,351,593,2366,409,13,642,1351,15,44,0,1802,0,549,128,2444,618,55.1,52,85.5,68.6,2015,362,0.691004672897196,0.119450934579439,0.00379672897196262,0.173189252336449,0.653,0.0828729281767956,0,0,0.160338785046729,0.207119741100324,0.47520355292376,Place
4825488,"Farmersville city, Texas",3416,138,217,26,51654,0.4267,325,862,358,434,2495,382,22,605,1308,16,33,0,1790,0,365,47,2429,632,73.8,57.6,88.8,77.5,2016,355,0.730386416861827,0.111826697892272,0.00644028103044497,0.127049180327869,0.74425,0.0901408450704225,0,0,0.106850117096019,0.0743670886075949,0.462538226299694,Place
4825488,"Farmersville city, Texas",3440,118,68,0,50580,0.459,179,988,375,210,2671,445,29,686,1434,13,12,0,1592,0,288,48,2612,642,85.4,65.4,89.8,73.1,2017,186,0.776453488372093,0.129360465116279,0.00843023255813954,0.061046511627907,0.78425,0.139784946236559,,0,0.0837209302325582,0.0747663551401869,0.478382147838215,Place
4825488,"Farmersville city, Texas",3469,126,86,26,44637,0.4154,182,972,299,135,2894,330,37,604,1318,35,36,0,1535,0,244,51,2500,757,100,69.9,92.2,62.5,2018,212,0.834246180455463,0.0951282790429519,0.0106658979533007,0.0389161141539349,0.8115,0.330188679245283,0,0,0.0703372729893341,0.0673712021136063,0.458270106221548,Place
4825488,"Farmersville city, Texas",3496,179,96,40,44464,0.4296,336,765,243,428,2256,680,23,612,1194,63,0,0,1495,0,561,164,2279,942,85.2,79.9,87.6,74.3,2019,275,0.645308924485126,0.194508009153318,0.00657894736842105,0.122425629290618,0.8175,0.458181818181818,0,0,0.160469107551487,0.174097664543524,0.512562814070352,Place
4827684,"Frisco city, Texas",116944,3376,3267,4549,108428,0.3786,2283,5950,39766,14812,78406,8684,10796,8932,39612,900,589,436,59335,145,5276,2071,72319,37811,83.6,83.9,66.8,32.3,2012,6643,0.670457654945957,0.0742577644000547,0.0923176905185388,0.12665891366808,0.6665,0.270961914797531,0.0958452407122445,0.0024437515800118,0.0451156108906827,0.0547724207241279,0.225487226093103,Place
4827684,"Frisco city, Texas",123663,3538,3593,4753,108284,0.3738,2164,6620,41510,15535,82406,8754,12601,10162,41556,957,787,517,61971,144,5409,2124,75865,40504,83.3,84.5,65.3,31.8,2013,7131,0.666375552913968,0.0707891608646079,0.101897899937734,0.125623670782692,0.66225,0.268405553218342,0.108773406269724,0.00232366752190541,0.0437398413430048,0.0524392652577523,0.24453749157763,Place
4827684,"Frisco city, Texas",130499,4014,3671,4668,112155,0.3781,2404,6944,43285,17125,83698,9779,15095,10945,43491,1130,744,500,65142,219,5520,2136,80357,42307,82.4,84.3,64,29.2,2014,7685,0.641368899378539,0.0749354401183151,0.115671384455053,0.131227059211182,0.64975,0.294079375406636,0.107112253641817,0.00336188634060975,0.0422991747063196,0.0504880988961638,0.251661263249868,Place
4827684,"Frisco city, Texas",137797,4227,4113,4626,114098,0.3777,2588,7578,45841,17361,87341,9800,18738,11413,45452,1147,813,537,68702,194,4906,1758,84621,44616,83,80.7,83.2,84.1,2015,8340,0.633838182253605,0.0711191099951378,0.13598264113152,0.125989680471999,0.8275,0.275059952038369,0.116083009079118,0.0028237897004454,0.0356030973098108,0.0394029047875202,0.25110006160345,Place
4827684,"Frisco city, Texas",145646,4195,3889,4505,117642,0.3918,2811,7543,49323,17324,91232,10920,21931,12279,48664,1073,1013,464,71549,289,5470,1965,90803,46511,81.5,77.8,82.2,83.8,2016,8084,0.626395506914025,0.0749763124287656,0.150577427461104,0.118945937409884,0.81325,0.265462642256309,0.10299667036626,0.00403918992578513,0.0375568158411491,0.0422480703489497,0.252322045043564,Place
4827684,"Frisco city, Texas",155363,4446,4350,4675,120701,0.4019,3307,7676,53242,19327,93524,11355,25962,13571,52294,1115,963,464,76533,269,6085,1894,97402,49165,81,77,82.2,83.7,2017,8796,0.601970868224738,0.0730868997122867,0.167105424071368,0.124398988176078,0.80975,0.253524329240564,0.0992513368983957,0.0035148236708348,0.039166339475937,0.0385233397742296,0.259513519715455,Place
4827684,"Frisco city, Texas",165700,5014,5098,4561,127133,0.4078,2858,6922,59411,18302,97831,12750,31096,14581,55827,1311,913,516,81415,361,5892,1586,103253,52335,79.5,76.9,81.8,84.4,2018,10112,0.59041038020519,0.0769462884731442,0.187664453832227,0.110452625226313,0.8065,0.259295886075949,0.113133084849814,0.0044340723453909,0.0355582377791189,0.0303047673640967,0.261181865405628,Place
4827684,"Frisco city, Texas",177020,5925,5820,4928,127055,0.4113,3041,7718,63621,20285,100102,13692,36962,17101,60123,1649,1230,685,88351,326,6416,1638,111321,53954,80,80.1,81.5,84.3,2019,11745,0.565484126087448,0.0773471924076376,0.208801265393741,0.114591571573833,0.81475,0.280800340570456,0.139001623376623,0.00368982807212142,0.0362444921477799,0.0303591948697038,0.284433577832111,Place
4851036,"New Hope town, Texas",964,61,40,49,77500,0.3793,42,111,178,78,874,3,3,49,274,29,3,0,414,0,31,8,562,301,67.7,71.8,62.1,32.1,2012,101,0.906639004149378,0.00311203319502075,0.00311203319502075,0.0809128630705394,0.58425,0.574257425742574,0,0,0.0321576763485477,0.026578073089701,0.178832116788321,Place
4851036,"New Hope town, Texas",965,52,39,54,79904,0.3295,62,139,169,124,811,3,4,59,281,31,5,0,430,0,44,14,610,264,68.3,74.7,67.6,32.1,2013,91,0.840414507772021,0.00310880829015544,0.00414507772020725,0.128497409326425,0.60675,0.681318681318681,0,0,0.0455958549222798,0.053030303030303,0.209964412811388,Place
4851036,"New Hope town, Texas",759,28,27,17,80735,0.345,63,143,121,96,628,3,3,34,258,15,5,0,401,0,38,7,576,128,80,76.5,66.1,21.1,2014,55,0.827404479578393,0.00395256916996047,0.00395256916996047,0.126482213438735,0.60925,0.545454545454545,0,0,0.0500658761528327,0.0546875,0.131782945736434,Place
4851036,"New Hope town, Texas",775,18,26,14,81016,0.3369,52,153,132,42,705,4,0,45,273,11,4,0,408,3,59,15,588,143,81.9,79.2,81.4,75.4,2015,44,0.909677419354839,0.00516129032258065,0,0.0541935483870968,0.79475,0.5,0,0.00735294117647059,0.0761290322580645,0.104895104895105,0.164835164835165,Place
