GEOID,NAME,type,tot_popE_2012,tot_popE_2013,tot_popE_2014,tot_popE_2015,tot_popE_2016,tot_popE_2017,tot_popE_2018,tot_popE_2019,med_incE_2012,med_incE_2013,med_incE_2014,med_incE_2015,med_incE_2016,med_incE_2017,med_incE_2018,med_incE_2019,giniE_2012,giniE_2013,giniE_2014,giniE_2015,giniE_2016,giniE_2017,giniE_2018,giniE_2019,pop_u18E_2012,pop_u18E_2013,pop_u18E_2014,pop_u18E_2015,pop_u18E_2016,pop_u18E_2017,pop_u18E_2018,pop_u18E_2019,pop_bpE_2012,pop_bpE_2013,pop_bpE_2014,pop_bpE_2015,pop_bpE_2016,pop_bpE_2017,pop_bpE_2018,pop_bpE_2019,bp_u18E_2012,bp_u18E_2013,bp_u18E_2014,bp_u18E_2015,bp_u18E_2016,bp_u18E_2017,bp_u18E_2018,bp_u18E_2019,bp_per_2012,bp_per_2013,bp_per_2014,bp_per_2015,bp_per_2016,bp_per_2017,bp_per_2018,bp_per_2019,cbp_per_2012,cbp_per_2013,cbp_per_2014,cbp_per_2015,cbp_per_2016,cbp_per_2017,cbp_per_2018,cbp_per_2019
48085030519,"Census Tract 305.19, Collin County, Texas",Tract,1440,1757,2081,2282,3161,4052,4061,4966,125804,104750,103375,105292,117632,131379,118971,134597,0.2804,0.3177,0.3613,0.361,0.336,0.3302,0.3362,0.3432,373,533,664,749,981,1320,1114,1447,15,12,13,9,27,41,48,48,0,0,0,0,0,7,6,6,0.0104166666666667,0.00682982356289129,0.00624699663623258,0.00394390885188431,0.0085416007592534,0.0101184600197433,0.0118197488303374,0.00966572694321385,0,0,0,0,0,0.0053030303030303,0.00538599640933573,0.00414651002073255
48085030520,"Census Tract 305.20, Collin County, Texas",Tract,4378,4974,5423,5873,6199,6706,6551,6942,85566,87917,92404,106445,116583,125257,131029,132606,0.3748,0.3589,0.3776,0.35,0.3461,0.3714,0.3582,0.3652,1383,1654,1843,2004,2194,2392,2333,2436,396,362,306,288,192,95,42,56,83,118,105,103,125,46,6,9,0.0904522613065327,0.072778447929232,0.0564263322884013,0.0490379703728929,0.0309727375383126,0.0141664181330152,0.0064112349259655,0.00806683952751368,0.0600144613159798,0.0713422007255139,0.0569723277265328,0.0513972055888224,0.0569735642661805,0.0192307692307692,0.00257179597085298,0.00369458128078818
48085030521,"Census Tract 305.21, Collin County, Texas",Tract,3155,3517,3622,3833,3641,3600,4509,5164,113375,131417,141875,124038,110508,111923,119484,134191,0.2909,0.286,0.3,0.2719,0.2842,0.2968,0.2832,0.2656,1282,1403,1332,1415,1383,1384,1688,1803,0,14,31,41,45,52,33,35,0,1,11,13,10,11,7,0,0,0.00398066533977822,0.00855880728879072,0.0106965823115053,0.0123592419664927,0.0144444444444444,0.00731869594145043,0.00677769171185128,0,0.000712758374910905,0.00825825825825826,0.00918727915194346,0.00723065798987708,0.00794797687861272,0.00414691943127962,0
48085030522,"Census Tract 305.22, Collin County, Texas",Tract,3983,4611,5757,6961,8769,9729,10047,12020,97601,98958,101750,106558,114067,116250,117480,120240,0.2332,0.2762,0.2916,0.3339,0.3593,0.3673,0.3452,0.3472,1511,1649,2028,2489,2953,3437,3755,4559,123,99,140,170,275,251,336,352,44,39,57,64,87,73,122,94,0.0308812452924931,0.0214703968770332,0.0243182212958138,0.0244217784801034,0.0313604743984491,0.0257991571590091,0.0334428187518662,0.0292845257903494,0.029119788219722,0.023650697392359,0.0281065088757396,0.0257131378063479,0.0294615645106671,0.0212394530113471,0.0324900133155792,0.0206185567010309
48085030523,"Census Tract 305.23, Collin County, Texas",Tract,7842,8395,9387,9805,10392,11073,11209,11900,96250,102008,103799,105285,97069,102898,104700,109949,0.2921,0.3045,0.3072,0.3048,0.3358,0.3391,0.3537,0.345,2548,2747,3175,3213,3559,3611,3624,3824,625,709,833,375,450,390,731,827,219,241,272,71,147,139,271,343,0.0796990563631727,0.0844550327575938,0.0887397464578673,0.0382457929627741,0.0433025404157044,0.0352208073692766,0.0652154518690338,0.0694957983193277,0.0859497645211931,0.0877320713505643,0.0856692913385827,0.0220977279800809,0.0413037370047766,0.0384934921074495,0.0747792494481236,0.0896966527196653
48085030524,"Census Tract 305.24, Collin County, Texas",Tract,2212,2261,2432,2417,2689,2972,4491,5708,90833,96406,99148,92428,93750,92813,100625,98281,0.3018,0.2735,0.2634,0.275,0.2967,0.3524,0.3409,0.3537,702,725,788,811,895,1009,1459,1644,19,17,21,87,100,174,146,307,0,6,5,31,34,68,50,110,0.00858951175406872,0.0075187969924812,0.00863486842105263,0.0359950351675631,0.0371885459278542,0.0585464333781965,0.0325094633711868,0.0537841625788367,0,0.00827586206896552,0.00634517766497462,0.0382244143033292,0.0379888268156425,0.0673934588701685,0.0342700479780672,0.0669099756690998
48085030525,"Census Tract 305.25, Collin County, Texas",Tract,6424,6409,6426,6549,6416,6643,6350,6256,125063,121645,122895,118074,119812,121066,125466,121250,0.3969,0.3503,0.416,0.4379,0.4158,0.432,0.4522,0.4352,2083,2144,2151,2051,2037,2003,1874,1775,353,307,286,320,153,232,138,91,95,39,51,54,16,20,19,0,0.0549501867995019,0.0479013886721798,0.0445066915655151,0.0488624217437777,0.0238466334164589,0.0349239801294596,0.0217322834645669,0.0145460358056266,0.0456072971675468,0.0181902985074627,0.0237099023709902,0.0263286201852755,0.0078546882670594,0.00998502246630055,0.0101387406616862,0
48085030526,"Census Tract 305.26, Collin County, Texas",Tract,7568,7977,8917,9543,10378,10590,11414,11222,100776,94417,98839,111423,120556,118343,130486,137161,0.4235,0.4317,0.4091,0.3935,0.3583,0.3891,0.374,0.3949,2743,2504,2922,3155,3278,3212,3715,3591,405,364,383,183,190,252,377,395,88,77,93,0,12,26,48,46,0.053514799154334,0.0456311896703021,0.0429516653583044,0.0191763596353348,0.0183079591443438,0.0237960339943343,0.0330296127562642,0.0351987168062734,0.032081662413416,0.0307507987220447,0.0318275154004107,0,0.0036607687614399,0.00809464508094645,0.0129205921938089,0.0128098022834865
48085030527,"Census Tract 305.27, Collin County, Texas",Tract,3888,4126,4464,4859,5010,5345,5291,5212,93409,96667,96191,97310,97969,102433,106250,115352,0.3355,0.3328,0.3311,0.3171,0.3142,0.313,0.3389,0.3308,1189,1207,1289,1412,1548,1729,1681,1642,106,218,136,176,208,171,232,236,15,51,34,38,31,31,127,123,0.0272633744855967,0.0528356761997092,0.0304659498207885,0.0362214447417164,0.0415169660678643,0.0319925163704397,0.0438480438480438,0.0452801227935533,0.0126156433978133,0.0422535211267606,0.0263770364623739,0.0269121813031161,0.0200258397932817,0.0179294389820706,0.0755502676977989,0.0749086479902558
48085030528,"Census Tract 305.28, Collin County, Texas",Tract,7116,7801,7889,7732,7960,8258,9408,8692,122847,125560,133194,126315,121500,118000,95078,101837,0.4316,0.4294,0.3907,0.419,0.4154,0.4136,0.4246,0.4093,2293,2628,2477,2349,2145,2201,2501,2401,544,579,460,517,251,167,341,101,81,134,101,87,42,29,40,0,0.0764474423833615,0.0742212536854249,0.0583090379008746,0.0668649767201242,0.0315326633165829,0.0202228142407363,0.0362457482993197,0.0116198803497469,0.0353249018752726,0.0509893455098935,0.0407751312071054,0.037037037037037,0.0195804195804196,0.0131758291685597,0.0159936025589764,0
48085030529,"Census Tract 305.29, Collin County, Texas",Tract,3573,3325,3220,3228,3518,3601,3871,3413,95086,98523,101852,100366,104728,94432,103594,100313,0.3552,0.4105,0.3674,0.3934,0.3847,0.4271,0.3845,0.4072,1101,995,985,954,1037,955,1061,837,116,21,87,96,109,183,155,102,38,0,49,48,46,50,45,0,0.0324657150853624,0.00631578947368421,0.0270186335403727,0.0297397769516729,0.0309835133598636,0.0508192168841988,0.0400413329888918,0.0298857310284207,0.0345140781108084,0,0.049746192893401,0.050314465408805,0.0443587270973963,0.0523560209424084,0.0424128180961357,0
48085030530,"Census Tract 305.30, Collin County, Texas",Tract,6448,6529,6125,6142,6320,6104,6403,6092,91917,97083,88462,90324,99427,102900,106694,110694,0.3364,0.3476,0.3457,0.3305,0.3495,0.3657,0.3824,0.3764,1984,1885,1681,1587,1567,1424,1613,1434,186,237,259,216,205,210,199,244,88,87,89,58,16,0,0,17,0.0288461538461538,0.0362995864604074,0.0422857142857143,0.0351676978183002,0.0324367088607595,0.0344036697247706,0.0310791816336092,0.0400525279054498,0.0443548387096774,0.0461538461538462,0.0529446757882213,0.0365469439193447,0.0102105934907466,0,0,0.0118549511854951
48085030531,"Census Tract 305.31, Collin County, Texas",Tract,5415,5479,5630,6114,6167,6639,6914,7166,121440,125278,124879,117350,118370,127951,131405,128220,0.3239,0.327,0.36,0.3938,0.3967,0.3792,0.3596,0.379,1782,1750,1744,1720,1769,1922,2083,2120,356,391,283,308,423,309,226,206,166,155,121,52,84,44,58,60,0.0657433056325023,0.0713633874794671,0.0502664298401421,0.0503761858030749,0.0685908869790822,0.0465431540894713,0.0326873011281458,0.0287468601730394,0.0931537598204265,0.0885714285714286,0.0693807339449541,0.0302325581395349,0.0474844544940645,0.0228928199791883,0.0278444551128181,0.0283018867924528
48085030601,"Census Tract 306.01, Collin County, Texas",Tract,8833,9302,10124,9226,9293,9874,10529,10687,114399,97831,108490,87012,97328,103737,103068,108684,0.3942,0.4287,0.4145,0.4369,0.4058,0.4564,0.4314,0.4257,2525,2741,3025,2455,2441,2607,2817,2928,263,528,602,652,555,733,570,516,90,213,233,235,186,218,128,111,0.0297747084795653,0.0567619866695334,0.0594626629790597,0.070669846087145,0.0597223716776068,0.0742353656066437,0.0541361952702061,0.0482829606063442,0.0356435643564356,0.0777088653775994,0.0770247933884298,0.0957230142566191,0.0761982793936911,0.0836210203298811,0.0454384096556621,0.0379098360655738
48085030603,"Census Tract 306.03, Collin County, Texas",Tract,7206,7405,7202,7461,7946,9094,9181,9500,67008,67868,66467,65276,66683,74050,78630,90014,0.375,0.3297,0.3111,0.3182,0.3334,0.382,0.4044,0.4129,2309,2294,2003,2040,2027,2395,2512,2597,528,344,314,429,478,583,627,701,182,101,118,182,230,314,333,338,0.0732722731057452,0.0464550979068197,0.0435990002777006,0.0574989947728187,0.0601560533601812,0.0641082032109083,0.0682932142468141,0.0737894736842105,0.0788220008661758,0.0440278988666085,0.0589116325511732,0.0892156862745098,0.113468179575728,0.131106471816284,0.132563694267516,0.130150173276858
48085030604,"Census Tract 306.04, Collin County, Texas",Tract,2961,2942,2862,2832,2841,2970,3008,3214,73975,80991,79474,83188,91103,93906,91932,100500,0.3546,0.2907,0.3277,0.3244,0.3168,0.3248,0.3483,0.3466,727,713,689,668,661,782,813,907,40,16,66,81,75,83,67,20,17,11,49,52,39,38,26,0,0.0135089496791624,0.00543847722637661,0.0230607966457023,0.0286016949152542,0.0263991552270327,0.0279461279461279,0.0222739361702128,0.00622277535780958,0.0233837689133425,0.0154277699859748,0.0711175616835994,0.0778443113772455,0.0590015128593041,0.0485933503836317,0.031980319803198,0
48085030605,"Census Tract 306.05, Collin County, Texas",Tract,5962,6675,6868,7616,7821,7962,7857,7602,65800,71038,76283,76994,81521,84896,82224,84276,0.3507,0.3615,0.3496,0.2844,0.2793,0.3015,0.3021,0.3275,1873,2029,2102,2328,2435,2669,2376,2146,133,199,146,127,119,431,561,971,60,112,68,68,62,166,149,309,0.0223079503522308,0.029812734082397,0.0212580081537566,0.0166754201680672,0.0152154455951924,0.0541321276061291,0.0714012982054219,0.127729544856617,0.0320341697810998,0.055199605717102,0.0323501427212179,0.0292096219931271,0.0254620123203285,0.0621955788684901,0.0627104377104377,0.14398881640261
48085030701,"Census Tract 307.01, Collin County, Texas",Tract,3478,3424,3510,3672,3408,3109,3432,3621,51071,51681,50190,48672,46677,47180,54005,68015,0.3442,0.3596,0.4056,0.4089,0.4173,0.4396,0.4358,0.3831,768,786,873,946,852,791,768,846,1103,1126,1191,1078,763,546,450,276,289,329,371,355,180,143,100,47,0.317136285221392,0.328855140186916,0.339316239316239,0.293572984749455,0.223884976525822,0.175619170151174,0.131118881118881,0.0762220381110191,0.376302083333333,0.418575063613232,0.424971363115693,0.375264270613108,0.211267605633803,0.18078381795196,0.130208333333333,0.0555555555555556
48085030702,"Census Tract 307.02, Collin County, Texas",Tract,4460,4484,4762,4735,5095,5086,5209,5401,45118,43698,49837,51953,51313,50891,53938,53373,0.5545,0.5419,0.5023,0.46,0.4425,0.4303,0.4518,0.4523,1196,1254,1409,1340,1507,1433,1420,1407,1069,1182,1127,1031,1339,1079,1016,1122,453,496,498,514,700,571,504,521,0.239686098654709,0.263603925066905,0.236665266694666,0.217740232312566,0.262806673209028,0.212151002752654,0.195047033979651,0.207739307535642,0.37876254180602,0.395534290271132,0.353442157558552,0.383582089552239,0.46449900464499,0.398464759246336,0.354929577464789,0.370291400142146
48085030801,"Census Tract 308.01, Collin County, Texas",Tract,3679,3635,3944,3804,4011,4184,4492,4476,41640,44946,52922,51660,53201,52155,49912,51156,0.3521,0.3415,0.3226,0.3574,0.3678,0.3764,0.4041,0.408,923,868,991,924,972,1107,1137,1063,539,516,446,283,331,313,488,525,224,225,219,103,143,134,256,274,0.146507203044306,0.141953232462173,0.113083164300203,0.0743953732912723,0.0825230615806532,0.0748087954110899,0.108637577916296,0.117292225201072,0.242686890574215,0.259216589861751,0.220988900100908,0.111471861471861,0.147119341563786,0.121047877145438,0.225153913808267,0.257761053621825
48085030802,"Census Tract 308.02, Collin County, Texas",Tract,5944,6087,5688,5749,5331,5638,5739,5597,36164,34726,35161,41782,41233,42838,44870,45302,0.4514,0.4616,0.4642,0.4654,0.4332,0.3956,0.3824,0.42,1951,2026,1868,1802,1475,1412,1449,1318,1444,1496,1346,1106,818,897,777,912,680,709,675,557,359,399,314,426,0.242934051144011,0.245769673073764,0.236638537271449,0.192381283701513,0.153442130932283,0.159098971266407,0.135389440669106,0.162944434518492,0.348539210661199,0.34995064165844,0.36134903640257,0.309100998890122,0.243389830508475,0.28257790368272,0.216701173222912,0.323216995447648
48085030900,"Census Tract 309, Collin County, Texas",Tract,9636,9263,9532,10102,10540,10444,10443,10118,30613,31111,33634,33185,32536,32439,33250,36354,0.5714,0.5709,0.5438,0.5372,0.5255,0.5419,0.54,0.564,2932,2707,2805,2759,3053,3060,2790,2818,2519,2092,1691,1689,2249,2363,2642,2653,1139,932,800,701,1005,1039,1109,1057,0.261415525114155,0.225844758717478,0.17740243390684,0.167194614927737,0.213377609108159,0.226254308693987,0.252992435124007,0.262205969559201,0.388472032742156,0.344292574806058,0.285204991087344,0.254077564334904,0.329184408778251,0.339542483660131,0.397491039426523,0.375088715400994
48085031001,"Census Tract 310.01, Collin County, Texas",Tract,6669,7008,7518,7838,7140,7020,6596,6695,57315,53279,52929,54599,55250,56328,60938,63491,0.401,0.4202,0.4513,0.4287,0.4625,0.4571,0.4415,0.382,1678,1910,2280,2472,2195,2057,1858,1840,705,1007,1215,1500,1137,978,543,453,174,320,442,724,528,479,244,193,0.105713000449843,0.143692922374429,0.161612130885874,0.19137535085481,0.159243697478992,0.139316239316239,0.0823226197695573,0.0676624346527259,0.103694874851013,0.167539267015707,0.193859649122807,0.292880258899676,0.240546697038724,0.232863393291201,0.131324004305705,0.104891304347826
48085031003,"Census Tract 310.03, Collin County, Texas",Tract,4115,4297,4266,4481,4768,5749,6283,7057,55234,44843,45978,43106,54112,66193,73313,76512,0.3541,0.3838,0.4097,0.4286,0.3925,0.3782,0.3608,0.3651,1090,1331,1270,1316,1410,1706,1828,2086,672,677,843,837,684,574,565,568,270,283,380,356,303,271,234,249,0.163304981773998,0.157551780311845,0.19760900140647,0.186788663244811,0.143456375838926,0.0998434510349626,0.0899251949705555,0.0804874592603089,0.247706422018349,0.212622088655147,0.299212598425197,0.270516717325228,0.214893617021277,0.158851113716295,0.12800875273523,0.119367209971237
48085031004,"Census Tract 310.04, Collin County, Texas",Tract,5431,5577,5829,6064,5877,5977,5700,6032,53880,56071,50938,53510,57420,64356,64813,68680,0.4187,0.4069,0.4408,0.3807,0.4519,0.4332,0.4487,0.4268,1542,1491,1573,1714,1644,1552,1534,1607,649,650,782,851,799,551,717,484,134,165,226,342,368,208,261,126,0.119499171423311,0.116550116550117,0.134156802195917,0.140336411609499,0.135953717883274,0.0921867157436841,0.125789473684211,0.0802387267904509,0.0869001297016861,0.110663983903421,0.143674507310871,0.19953325554259,0.223844282238443,0.134020618556701,0.170143415906128,0.0784069695084008
48085031100,"Census Tract 311, Collin County, Texas",Tract,9876,9469,9817,9203,9246,9131,9151,9203,60914,61518,58157,63889,70972,67424,69449,72826,0.4093,0.4355,0.412,0.3877,0.3739,0.4094,0.3867,0.4191,2466,2398,2361,1991,2021,1885,2007,2155,1358,1560,1625,1316,1090,901,696,799,461,535,546,430,347,256,186,189,0.137505062778453,0.164748125462034,0.165529184068453,0.142996848853635,0.117888816785637,0.0986748439382324,0.0760572615014753,0.0868195153754211,0.186942416869424,0.223102585487907,0.231257941550191,0.215971873430437,0.171697179614052,0.135809018567639,0.0926756352765321,0.0877030162412993
48085031201,"Census Tract 312.01, Collin County, Texas",Tract,5140,5201,5368,5312,5461,5335,5071,5096,72585,67330,68953,67731,69570,68678,73125,77660,0.3538,0.364,0.3629,0.3933,0.3907,0.401,0.3894,0.3771,1291,1227,1475,1450,1498,1424,1319,1285,431,463,482,646,634,365,416,373,87,104,116,192,213,108,138,135,0.083852140077821,0.0890213420496059,0.0897913561847988,0.121611445783133,0.116095953122139,0.0684161199625117,0.0820351015578781,0.0731946624803768,0.0673896204492641,0.084759576202119,0.0786440677966102,0.132413793103448,0.14218958611482,0.0758426966292135,0.104624715693707,0.105058365758755
48085031202,"Census Tract 312.02, Collin County, Texas",Tract,3964,4389,4288,4285,4367,4699,4750,4982,70613,70082,78750,81228,85397,90667,99375,102772,0.3872,0.3669,0.3695,0.3788,0.3851,0.3774,0.3686,0.3509,1222,1415,1320,1345,1258,1361,1372,1424,287,436,336,331,189,192,49,68,113,192,164,166,67,89,0,0,0.072401614530777,0.0993392572339941,0.0783582089552239,0.0772462077012835,0.0432791389970231,0.0408597573951905,0.0103157894736842,0.0136491368928141,0.0924713584288052,0.135689045936396,0.124242424242424,0.123420074349442,0.0532591414944356,0.0653930933137399,0,0
48085031308,"Census Tract 313.08, Collin County, Texas",Tract,6198,6208,6236,6569,6503,6675,6958,6382,91786,93333,91118,90660,91832,97107,103529,98281,0.2925,0.2717,0.2789,0.292,0.3169,0.3184,0.3189,0.3294,1893,1964,1901,1865,1879,1894,1979,1836,340,318,451,724,620,625,690,357,114,118,219,376,323,328,354,160,0.0548564052920297,0.0512242268041237,0.0723220012828736,0.110214644542548,0.0953406120252191,0.0936329588014981,0.099166427134234,0.0559385772485114,0.0602218700475436,0.060081466395112,0.115202524986849,0.201608579088472,0.171899946780202,0.173178458289335,0.178878221323901,0.0871459694989107
48085031309,"Census Tract 313.09, Collin County, Texas",Tract,9484,9434,9266,9088,9514,9843,10210,9697,71274,72735,73717,76190,76992,80110,85571,77219,0.3217,0.3345,0.3389,0.3169,0.3165,0.3028,0.3001,0.3218,3209,2902,2727,2682,2892,3040,3085,2950,257,248,283,372,400,391,415,828,51,57,45,90,102,94,64,352,0.0270982707718262,0.0262878948484206,0.0305417655946471,0.0409330985915493,0.0420433046037419,0.0397236614853195,0.0406464250734574,0.0853872331648964,0.0158928014957931,0.0196416264645072,0.0165016501650165,0.0335570469798658,0.0352697095435685,0.0309210526315789,0.0207455429497569,0.119322033898305
48085031310,"Census Tract 313.10, Collin County, Texas",Tract,9131,9648,9750,10126,10134,10654,10816,11899,73625,74904,75716,73562,70472,74811,76366,85040,0.324,0.3068,0.3122,0.3196,0.3425,0.3479,0.3373,0.3254,2701,2919,2944,2895,2918,3130,3258,3706,400,382,533,557,653,727,839,669,102,102,151,169,194,210,265,111,0.0438068119592597,0.0395936981757877,0.0546666666666667,0.0550069128974916,0.0644365502269588,0.0682372817721044,0.0775702662721894,0.0562232120346248,0.0377637911884487,0.0349434737923947,0.0512907608695652,0.0583765112262522,0.0664838930774503,0.0670926517571885,0.0813382443216697,0.0299514301133297
48085031311,"Census Tract 313.11, Collin County, Texas",Tract,9072,9424,10074,10936,11323,11483,11703,11872,89517,91180,93703,92754,86538,94819,97703,99643,0.2889,0.2905,0.294,0.3069,0.3407,0.3248,0.3152,0.2983,2443,2469,2770,3184,3132,3400,3550,3525,250,553,558,488,580,766,482,694,32,83,72,39,67,295,253,324,0.0275573192239859,0.0586799660441426,0.0553901131625968,0.0446232626188734,0.051223174070476,0.0667073064530175,0.0411860206784585,0.0584568733153639,0.0130986492018011,0.033616848926691,0.0259927797833935,0.012248743718593,0.0213920817369093,0.0867647058823529,0.0712676056338028,0.0919148936170213
48085031312,"Census Tract 313.12, Collin County, Texas",Tract,6260,6544,6767,6648,6657,6317,6611,6617,123295,119754,121477,109392,110355,109180,115357,120083,0.331,0.3413,0.3198,0.2853,0.2823,0.3417,0.3472,0.3617,1436,1634,1655,1568,1479,1446,1424,1353,284,417,175,88,128,119,75,47,102,166,30,0,0,0,0,0,0.0453674121405751,0.0637224938875306,0.0258607950347274,0.01323706377858,0.0192278804266186,0.0188380560392591,0.0113447284828316,0.00710291672963579,0.0710306406685237,0.101591187270502,0.0181268882175227,0,0,0,0,0
48085031313,"Census Tract 313.13, Collin County, Texas",Tract,12067,12480,12965,13192,13605,13150,13271,13198,131908,137872,140300,137053,142128,147500,147813,153421,0.3386,0.3488,0.3541,0.3632,0.3729,0.381,0.3742,0.3757,4455,4544,4548,4507,4500,4253,4265,4183,494,750,681,658,483,478,274,296,233,387,334,324,235,238,115,124,0.0409380956327173,0.0600961538461539,0.052526031623602,0.0498787143723469,0.0355016538037486,0.0363498098859316,0.0206465224926532,0.0224276405515987,0.052300785634119,0.0851672535211268,0.073438874230431,0.0718881739516308,0.0522222222222222,0.0559604984716671,0.0269636576787808,0.0296437963184318
48085031314,"Census Tract 313.14, Collin County, Texas",Tract,2133,2433,2533,2837,2799,2865,3119,2985,114000,115750,117083,104583,103750,130714,138882,140052,0.3311,0.3751,0.4239,0.4131,0.4526,0.4203,0.4159,0.3885,630,723,704,809,761,759,824,812,63,99,101,141,120,93,34,43,0,0,0,8,7,10,12,12,0.029535864978903,0.0406905055487053,0.0398736675878405,0.0497003877335213,0.0428724544480172,0.0324607329842932,0.0109009297851876,0.0144053601340034,0,0,0,0.00988875154511743,0.00919842312746386,0.0131752305665349,0.0145631067961165,0.0147783251231527
48085031315,"Census Tract 313.15, Collin County, Texas",Tract,16519,17678,18478,18553,19093,20789,21752,21863,85553,93494,97725,91859,97845,102472,107290,104178,0.3297,0.3318,0.3417,0.3615,0.3536,0.3533,0.3491,0.3416,5867,6086,6301,6171,6512,7023,7446,6992,1183,1328,1465,1544,1282,1755,1692,1554,541,562,554,569,566,591,566,546,0.0716145045099582,0.0751216200927707,0.0792834722372551,0.0832210424190158,0.0671450269732363,0.0844196450045697,0.0777859507171754,0.0710789919041303,0.0922106698483041,0.0923430824843904,0.0879225519758768,0.0922054772322152,0.0869164619164619,0.0841520717642033,0.0760139672307279,0.0780892448512586
48085031316,"Census Tract 313.16, Collin County, Texas",Tract,6384,6343,6440,6749,6772,6861,6989,6921,128534,117793,124181,120594,112336,124238,124923,129276,0.3006,0.3437,0.3416,0.3541,0.3848,0.3923,0.3661,0.3684,2211,2091,2112,2108,1924,1951,2017,1901,193,246,36,39,116,126,109,169,60,91,0,0,0,0,0,13,0.0302318295739348,0.0387829102948132,0.00559006211180124,0.00577863387168469,0.0171293561724749,0.0183646698731963,0.0155959364715982,0.0244184366421037,0.0271370420624152,0.0435198469631755,0,0,0,0,0,0.00683850604944766
48085031317,"Census Tract 313.17, Collin County, Texas",Tract,7774,8141,8636,8916,9025,8920,9247,9742,99141,100973,102603,103842,111397,118138,118339,112845,0.2984,0.3507,0.3344,0.3309,0.317,0.3251,0.2971,0.368,2430,2472,2600,2783,2616,2685,2694,2735,216,406,290,218,186,145,88,114,72,122,75,0,0,0,0,0,0.0277849241059943,0.0498710232158212,0.0335803612783696,0.0244504262000897,0.0206094182825485,0.0162556053811659,0.00951659997837136,0.0117019092588791,0.0296296296296296,0.0493527508090615,0.0288461538461538,0,0,0,0,0
48085031405,"Census Tract 314.05, Collin County, Texas",Tract,17014,18097,19575,20743,22381,23372,24879,25820,155496,158396,159848,152054,148224,151250,165336,174462,0.3157,0.3244,0.3607,0.3603,0.3694,0.3724,0.3795,0.3741,5971,6626,6734,6950,7597,7926,7982,8194,256,133,130,127,215,201,457,405,78,0,0,0,44,45,75,62,0.0150464323498296,0.00734928441178096,0.00664112388250319,0.00612254736537627,0.00960636253965417,0.00860003422899196,0.0183689055026327,0.0156855151045701,0.0130631385027634,0,0,0,0.00579175990522575,0.0056775170325511,0.00939614131796542,0.00756651208201123
48085031406,"Census Tract 314.06, Collin County, Texas",Tract,16580,16886,17374,17773,17591,17842,18614,18766,111038,108988,113895,109852,102117,108141,112304,109334,0.3683,0.3975,0.3828,0.4215,0.4532,0.444,0.4337,0.4293,5799,5962,5891,5741,5782,5856,6016,5872,1206,1137,1328,1085,1116,866,652,312,529,466,533,428,421,305,223,85,0.0727382388419783,0.0673338860594576,0.0764360538736042,0.0610476565576999,0.0634415326018987,0.0485371595112656,0.0350273987321371,0.0166258126398806,0.0912226245904466,0.0781616907078162,0.0904769988117467,0.0745514718690124,0.0728121757177447,0.0520833333333333,0.0370678191489362,0.0144754768392371
48085031407,"Census Tract 314.07, Collin County, Texas",Tract,7875,7609,7587,7809,7552,7699,7872,7977,107426,82153,87278,96250,86000,92484,111731,106186,0.4185,0.5095,0.5215,0.5278,0.5599,0.5589,0.5205,0.5294,1896,1769,1743,1916,1723,1908,1947,2015,284,293,419,550,533,584,485,242,72,61,119,169,162,146,102,0,0.0360634920634921,0.0385070311473255,0.055226044549888,0.0704315533358945,0.0705773305084746,0.0758540070138979,0.0616107723577236,0.03033721950608,0.0379746835443038,0.0344827586206897,0.0682730923694779,0.0882045929018789,0.094022054556007,0.0765199161425577,0.0523882896764253,0
48085031408,"Census Tract 314.08, Collin County, Texas",Tract,3407,3319,3301,3455,3433,3464,3602,3858,110766,102422,101813,107708,113182,120227,122575,117045,0.3288,0.3503,0.4008,0.4274,0.3751,0.3426,0.3485,0.3456,930,887,992,1018,1016,1050,1051,1123,283,246,327,347,32,26,87,184,122,96,135,144,0,0,26,53,0.0830642794247138,0.0741187104549563,0.0990608906392002,0.100434153400868,0.00932129332944946,0.00750577367205543,0.024153248195447,0.0476931052358735,0.131182795698925,0.108229988726043,0.136088709677419,0.141453831041257,0,0,0.0247383444338725,0.0471950133570793
48085031409,"Census Tract 314.09, Collin County, Texas",Tract,10305,10464,10761,11104,11154,11473,11798,11660,101322,99675,100645,101211,106306,107355,107218,103783,0.3257,0.3329,0.3258,0.323,0.3079,0.3096,0.312,0.3431,3393,3378,3369,3352,3071,3116,3150,3048,321,470,532,473,428,385,316,380,181,242,253,213,213,147,119,132,0.0311499272197962,0.0449159021406728,0.04943778459251,0.0425972622478386,0.0383718845257307,0.0335570469798658,0.0267842007119851,0.032590051457976,0.0533451223106396,0.0716400236826525,0.0750964677945978,0.0635441527446301,0.0693585151416477,0.0471758664955071,0.0377777777777778,0.0433070866141732
48085031410,"Census Tract 314.10, Collin County, Texas",Tract,8572,8711,9191,8973,8914,8792,9227,9271,87800,88151,97694,100203,102518,105299,110625,107848,0.3263,0.3469,0.3358,0.3509,0.357,0.3877,0.3596,0.3526,2272,2193,2216,2195,2172,2187,2148,1968,470,451,477,941,922,1076,1357,1029,180,153,159,337,343,450,544,307,0.0548296780214652,0.051773619561474,0.0518985964530519,0.104870166053717,0.103432802333408,0.12238398544131,0.147068386257722,0.110991263078417,0.0792253521126761,0.0697674418604651,0.0717509025270758,0.153530751708428,0.157918968692449,0.205761316872428,0.253258845437616,0.15599593495935
