GEOID,NAME,popm_18t24E,popf_18t24E,pop_3t4E,less_hsE,hs_degE,ba_degE,his_popE,wh_popE,bl_popE,as_popE,rohhE,thhE,hsm_18t24E,hsf_18t24E,es_3t4E,empE,emp_pubtrE,pop_o25E,emp_r25t29E,emp_r30t34E,emp_r35t44E,emp_r45t54E,type,tot_popE_2012,tot_popE_2017,tot_popE_2018,tot_popE_2019,med_incE_2012,med_incE_2017,med_incE_2018,med_incE_2019,giniE_2012,giniE_2017,giniE_2018,giniE_2019,pop_u18E_2012,pop_u18E_2017,pop_u18E_2018,pop_u18E_2019,pop_bpE_2012,pop_bpE_2017,pop_bpE_2018,pop_bpE_2019,bp_u18E_2012,bp_u18E_2017,bp_u18E_2018,bp_u18E_2019,bp_per_2012,bp_per_2017,bp_per_2018,bp_per_2019,cbp_per_2012,cbp_per_2017,cbp_per_2018,cbp_per_2019,rohh_per_2012,rohh_per_2017,rohh_per_2018,rohh_per_2019,emp_pubtr_per_2012,emp_pubtr_per_2017,emp_pubtr_per_2018,emp_pubtr_per_2019,es_3t4_per_2012,es_3t4_per_2017,es_3t4_per_2018,es_3t4_per_2019,hs_18t24_per_2012,hs_18t24_per_2017,hs_18t24_per_2018,hs_18t24_per_2019,emp_r_2012,emp_r_2017,emp_r_2018,emp_r_2019,his_per_2012,his_per_2017,his_per_2018,his_per_2019,as_per_2012,as_per_2017,as_per_2018,as_per_2019,bl_per_2012,bl_per_2017,bl_per_2018,bl_per_2019,wh_per_2012,wh_per_2017,wh_per_2018,wh_per_2019,pop_18t24E_2012,pop_18t24E_2017,pop_18t24E_2018,pop_18t24E_2019
75061,ZCTA5 75061,2705,2975,2051,10186,7189,4220,36858,9997,4767,2189,10589,17245,1432,1256,292,26723,326,32319,82.6,82.7,82.3,83.6,Zip,,,,54520,,,,49400,,,,0.3944,,,,16521,,,,8792,,,,4032,,,,0.161261922230374,,,,0.244053023424732,,,,0.614033053058858,,,,0.0121992291284661,,,,0.142369575816675,,,,0.504225352112676,,,,0.828,,,,0.676045487894351,,,,0.0401504035216434,,,,0.0874358033749083,,,,0.183363903154806,,,,5680
75062,ZCTA5 75062,2988,2901,1584,5682,6184,6747,23259,11807,7505,4875,9542,16177,985,893,43,24789,489,29923,82.9,79,82.8,82.2,Zip,,,,49306,,,,55392,,,,0.4197,,,,13494,,,,6005,,,,2198,,,,0.121790451466353,,,,0.162887209129984,,,,0.589849786734252,,,,0.0197264915890113,,,,0.0271464646464647,,,,0.334521990151129,,,,0.81725,,,,0.471727578793656,,,,0.0988723481929177,,,,0.152212712448789,,,,0.239463756946416,,,,5889
75063,ZCTA5 75063,991,1398,1022,610,1979,18677,3703,8836,5369,20316,9733,16119,222,249,132,22085,277,27635,78.2,75.6,79.8,84,Zip,,,,40048,,,,96053,,,,0.4086,,,,10024,,,,2497,,,,509,,,,0.0623501797842589,,,,0.0507781324820431,,,,0.603821577020907,,,,0.0125424496264433,,,,0.129158512720157,,,,0.185851820845542,,,,0.794,,,,0.0924640431482221,,,,0.507291250499401,,,,0.134064123052337,,,,0.220635237714742,,,,2389
75065,ZCTA5 75065,356,397,422,822,2012,2046,2998,8370,522,417,1127,4561,75,119,16,6507,0,9012,70.5,88.7,72.1,84.9,Zip,,,,12640,,,,75266,,,,0.3829,,,,2875,,,,1159,,,,155,,,,0.0916930379746836,,,,0.0539130434782609,,,,0.247094935321202,,,,0,,,,0.037914691943128,,,,0.199203187250996,,,,0.7905,,,,0.237183544303797,,,,0.0329905063291139,,,,0.0412974683544304,,,,0.662183544303797,,,,753
75067,ZCTA5 75067,3181,2665,2057,5245,9038,14577,21383,27308,9362,7744,15230,24812,1106,825,296,38570,232,45664,83.2,81.6,83.6,83.8,Zip,,,,68196,,,,63939,,,,0.374,,,,16686,,,,6878,,,,2628,,,,0.100856355211449,,,,0.157497303128371,,,,0.613815895534419,,,,0.00601503759398496,,,,0.143898881866796,,,,0.378378378378378,,,,0.8305,,,,0.313552114493519,,,,0.113555047216846,,,,0.137280778931316,,,,0.400434043052378,,,,5846
75068,ZCTA5 75068,2194,1725,2301,2403,6323,16672,14203,34872,10703,3347,3879,20590,473,438,275,34285,73,41204,76.9,82.6,86.6,86.7,Zip,,,,65991,,,,104692,,,,0.3478,,,,20868,,,,2966,,,,1013,,,,0.0449455228743313,,,,0.048543224075139,,,,0.188392423506557,,,,0.00212921102522969,,,,0.119513255106475,,,,0.241388109211534,,,,0.832,,,,0.215226318740434,,,,0.0507190374445,,,,0.162188783318937,,,,0.528435695776697,,,,3919
75069,ZCTA5 75069,2231,1455,757,3978,4522,5817,13645,18405,4174,776,6784,13816,1099,620,183,18110,52,25069,79.8,77.7,84,78.3,Zip,,,,37892,,,,58106,,,,0.5151,,,,9137,,,,5636,,,,2185,,,,0.148738520004223,,,,0.239137572507388,,,,0.491024898668211,,,,0.00287134180011044,,,,0.241743725231176,,,,0.59631036353771,,,,0.7995,,,,0.360102396284176,,,,0.0204792568352159,,,,0.110155177873958,,,,0.485722579964109,,,,3686
75070,ZCTA5 75070,3390,3760,3361,1636,6420,31999,10366,67854,11402,11790,11169,36849,1028,1029,278,53155,366,67016,82.3,82.6,84.2,83.9,Zip,,,,104415,,,,102650,,,,0.3932,,,,30249,,,,3825,,,,1017,,,,0.0366326677201552,,,,0.0336209461469801,,,,0.303101848082716,,,,0.0068855234690998,,,,0.0827134781315085,,,,0.287552447552448,,,,0.8325,,,,0.0992769238136283,,,,0.112914811090361,,,,0.109198869894172,,,,0.649849159603505,,,,7150
75071,ZCTA5 75071,2297,1794,1892,1698,4204,14214,9357,33824,6999,3445,4482,17814,895,285,372,27033,103,35093,77.2,79.8,84.7,83.8,Zip,,,,55570,,,,103982,,,,0.3806,,,,16386,,,,3528,,,,1286,,,,0.0634874932517545,,,,0.0784816306603198,,,,0.251599865274503,,,,0.00381015795509192,,,,0.19661733615222,,,,0.437545832314838,,,,0.81375,,,,0.168382220622638,,,,0.0619938815907864,,,,0.12594925319417,,,,0.608673744826345,,,,4091
75074,ZCTA5 75074,2812,2745,1436,5452,5404,10652,19791,19309,5786,5763,8453,17907,1288,1090,191,28388,582,34085,85,79.4,82.5,82.3,Zip,,,,52259,,,,70680,,,,0.4349,,,,12617,,,,6356,,,,2607,,,,0.121624983256473,,,,0.206625980819529,,,,0.472050036298654,,,,0.0205016204029872,,,,0.133008356545961,,,,0.463559474536621,,,,0.823,,,,0.378709887292141,,,,0.110277655523451,,,,0.110717771101628,,,,0.369486595610326,,,,5557
75075,ZCTA5 75075,2404,1622,878,1456,3265,9530,6204,24405,2448,4469,5435,14421,734,297,65,20600,418,27148,82.7,85.1,85.7,85.4,Zip,,,,38283,,,,80603,,,,0.4241,,,,7109,,,,3636,,,,652,,,,0.0949768826894444,,,,0.0917147278098185,,,,0.37688093752167,,,,0.0202912621359223,,,,0.0740318906605923,,,,0.364629905613512,,,,0.84725,,,,0.162056265182979,,,,0.116735887992059,,,,0.0639448319097249,,,,0.637489224982368,,,,4026
75077,ZCTA5 75077,1865,1167,805,597,3102,9864,4707,26316,2337,2559,2436,12667,565,408,21,19564,178,25407,83,85.9,81.7,81.2,Zip,,,,37102,,,,108687,,,,0.4114,,,,8663,,,,1861,,,,408,,,,0.0501590210770309,,,,0.0470968486667436,,,,0.192310728665035,,,,0.00909834389695359,,,,0.0260869565217391,,,,0.372691292875989,,,,0.8295,,,,0.126866476200744,,,,0.0689720230715325,,,,0.0629885181391839,,,,0.709287909007601,,,,3032
75078,ZCTA5 75078,808,879,1075,266,1693,9385,2113,22274,2115,1391,988,8486,302,223,118,13195,50,17190,83.5,75.7,79.5,78.9,Zip,,,,28803,,,,151066,,,,0.3639,,,,9926,,,,577,,,,120,,,,0.0200326354893588,,,,0.0120894620189402,,,,0.11642705632807,,,,0.00378931413414172,,,,0.109767441860465,,,,0.358032009484292,,,,0.794,,,,0.07336041384578,,,,0.0482935805298059,,,,0.0734298510571815,,,,0.773322223379509,,,,1687
75080,ZCTA5 75080,4696,3233,1677,2565,2826,14808,12594,28903,4279,5557,8448,18856,904,766,202,25816,651,33072,65.2,85.2,85.8,85.5,Zip,,,,52531,,,,77736,,,,0.4551,,,,11530,,,,7310,,,,1271,,,,0.139155926976452,,,,0.110234171725932,,,,0.448027153160798,,,,0.0252169197396963,,,,0.120453190220632,,,,0.228023710430067,,,,0.80425,,,,0.2397441510727,,,,0.105785155432031,,,,0.0814566636843007,,,,0.550208448344787,,,,7929
75081,ZCTA5 75081,1643,1512,1233,1748,3395,9711,6507,18793,6202,6969,6451,15029,468,325,211,20703,626,27816,78.9,81.5,80.2,83.4,Zip,,,,40265,,,,77174,,,,0.4038,,,,9294,,,,3929,,,,1611,,,,0.0975785421582019,,,,0.173337637185281,,,,0.42923680883625,,,,0.0302371636960827,,,,0.171127331711273,,,,0.296671949286846,,,,0.81,,,,0.161604371041848,,,,0.173078355892214,,,,0.154029554203402,,,,0.466732894573451,,,,3155
75082,ZCTA5 75082,1091,872,524,114,1106,8938,1589,13481,1763,5986,2116,8410,113,263,57,12246,380,16265,80.1,85.3,81.3,83.8,Zip,,,,23483,,,,118929,,,,0.3916,,,,5255,,,,1093,,,,242,,,,0.0465443086488098,,,,0.0460513796384396,,,,0.251605231866825,,,,0.0310305405846807,,,,0.108778625954198,,,,0.115129903209373,,,,0.82625,,,,0.0676659711280501,,,,0.254907805646638,,,,0.0750755865945578,,,,0.57407486266661,,,,1963
75087,ZCTA5 75087,1533,1122,961,707,2336,8991,4280,27880,1125,913,2336,12415,392,277,91,16736,107,23237,80,80.9,85.4,82,Zip,,,,35157,,,,103423,,,,0.369,,,,9265,,,,1218,,,,474,,,,0.034644594248656,,,,0.0511602806260119,,,,0.188159484494563,,,,0.0063934034416826,,,,0.0946930280957336,,,,0.295291902071563,,,,0.82075,,,,0.12173962511022,,,,0.0259692237676707,,,,0.0319993173478966,,,,0.793014193474984,,,,2655
75088,ZCTA5 75088,983,622,623,953,3418,5179,5027,15753,3089,1173,1312,9177,532,219,30,13971,155,18613,74.6,87.9,82.1,87.4,Zip,,,,26039,,,,93703,,,,0.3488,,,,5821,,,,1434,,,,456,,,,0.0550712392949038,,,,0.0783370554887476,,,,0.142966110929498,,,,0.0110944098489729,,,,0.0481540930979133,,,,0.662928348909657,,,,0.83,,,,0.193056568992665,,,,0.0450478128960406,,,,0.118629747686163,,,,0.604977149660125,,,,1605
75089,ZCTA5 75089,1445,1126,1128,1131,4403,7725,7419,17263,7205,3431,1610,11492,783,235,91,19234,340,23997,77.5,86,78.9,86,Zip,,,,36324,,,,107111,,,,0.3572,,,,9756,,,,2512,,,,923,,,,0.0691553793635062,,,,0.0946084460844608,,,,0.140097459101984,,,,0.0176770302589165,,,,0.0806737588652482,,,,0.609101516919487,,,,0.821,,,,0.204245127188636,,,,0.0944554564475278,,,,0.198353705539038,,,,0.475250523070146,,,,2571
75093,ZCTA5 75093,1726,1141,786,461,1764,19215,2778,30989,3795,7687,6830,18802,415,352,40,24463,180,33973,82.6,83.5,78,82.1,Zip,,,,46788,,,,112930,,,,0.482,,,,9948,,,,2309,,,,352,,,,0.0493502607506198,,,,0.035383996783273,,,,0.36325922774173,,,,0.00735805093406369,,,,0.0508905852417303,,,,0.28950122078828,,,,0.8155,,,,0.0593741985124391,,,,0.164294263486364,,,,0.0811105411644011,,,,0.662327947336924,,,,2867
75094,ZCTA5 75094,877,568,882,472,1568,7296,1343,11130,3656,6379,931,6133,265,138,155,10623,185,14139,66.3,78.6,77.9,78.8,Zip,,,,23239,,,,125990,,,,0.3644,,,,7655,,,,950,,,,154,,,,0.0408795559189294,,,,0.0201175702155454,,,,0.151801728354802,,,,0.0174150428315918,,,,0.175736961451247,,,,0.366782006920415,,,,0.754,,,,0.0577907827359181,,,,0.274495460217737,,,,0.157321743620638,,,,0.478936270923878,,,,1445
75098,ZCTA5 75098,2020,2404,1979,2331,6564,11585,12002,31612,6096,4274,3505,17367,832,927,226,29309,240,34959,84.9,76.8,85.8,88.3,Zip,,,,56376,,,,94641,,,,0.3373,,,,16993,,,,3660,,,,1499,,,,0.0649212430821626,,,,0.0882127935032072,,,,0.201819542811078,,,,0.00818861100685796,,,,0.114199090449722,,,,0.376130198915009,,,,0.8395,,,,0.212892010784731,,,,0.0758124024407549,,,,0.108131119625373,,,,0.560735064566482,,,,4424
75101,ZCTA5 75101,15,16,22,87,76,15,284,168,63,0,49,170,4,6,6,200,0,342,70,100,70.6,63.9,Zip,,,,517,,,,47143,,,,0.333,,,,144,,,,87,,,,19,,,,0.168278529980658,,,,0.131944444444444,,,,0.288235294117647,,,,0,,,,0.272727272727273,,,,0.258064516129032,,,,0.76125,,,,0.549323017408124,,,,0,,,,0.121856866537718,,,,0.32495164410058,,,,31
75103,ZCTA5 75103,412,492,243,835,2196,1293,1277,12380,310,228,938,5464,201,189,0,5546,0,10561,72.5,70.1,72.2,57.9,Zip,,,,14530,,,,61083,,,,0.463,,,,3065,,,,1343,,,,333,,,,0.0924294562973159,,,,0.108646003262643,,,,0.171669106881406,,,,0,,,,0,,,,0.444690265486726,,,,0.68175,,,,0.0878871300757054,,,,0.015691672401927,,,,0.0213351686166552,,,,0.852030282174811,,,,904
75104,ZCTA5 75104,2235,1858,1374,2211,6359,7756,11368,8498,25923,1531,4639,15621,930,491,204,23951,261,30676,80.9,86,82.8,82.5,Zip,,,,49171,,,,73171,,,,0.3967,,,,14402,,,,4865,,,,2162,,,,0.0989404323686726,,,,0.150118039161228,,,,0.296972024838359,,,,0.0108972485491211,,,,0.148471615720524,,,,0.454434400195456,,,,0.8305,,,,0.231193182973704,,,,0.0311362388399667,,,,0.527200992454902,,,,0.172825445892904,,,,4093
75105,ZCTA5 75105,38,1,0,4,26,12,82,67,12,0,4,51,14,1,0,69,0,95,0,0,45.8,92.3,Zip,,,,161,,,,42212,,,,0.2625,,,,27,,,,4,,,,0,,,,0.0248447204968944,,,,0,,,,0.0784313725490196,,,,0,,,,,,,,0.717948717948718,,,,0.34525,,,,0.509316770186335,,,,0,,,,0.0745341614906832,,,,0.416149068322981,,,,39
75110,ZCTA5 75110,1365,1247,876,3534,3512,1914,9963,12740,4329,307,3692,9935,686,429,91,12288,76,18179,67.7,70.9,76.5,79.8,Zip,,,,28558,,,,44906,,,,0.4676,,,,7767,,,,4955,,,,1771,,,,0.173506548077596,,,,0.228015964980044,,,,0.371615500754907,,,,0.00618489583333333,,,,0.103881278538813,,,,0.525267993874426,,,,0.73725,,,,0.348868968415155,,,,0.0107500525246866,,,,0.151586245535402,,,,0.446109671545626,,,,2612
75114,ZCTA5 75114,327,242,223,679,1334,599,1600,4674,377,15,398,2013,152,48,8,3358,26,4458,62.7,83.2,85.3,77.1,Zip,,,,6829,,,,75673,,,,0.409,,,,1802,,,,420,,,,114,,,,0.0615024161663494,,,,0.0632630410654828,,,,0.197714853452558,,,,0.00774270399047052,,,,0.0358744394618834,,,,0.53427065026362,,,,0.77075,,,,0.23429491872895,,,,0.00219651486308391,,,,0.0552057402255089,,,,0.684434031336945,,,,569
75115,ZCTA5 75115,2024,1335,1514,2742,6086,7989,9629,6741,35266,257,6916,19183,901,201,221,26058,337,35397,82.2,84.2,86.1,83.6,Zip,,,,52916,,,,72084,,,,0.4039,,,,14160,,,,5327,,,,2358,,,,0.100668984806108,,,,0.166525423728814,,,,0.360527550435281,,,,0.012932688617699,,,,0.145970937912814,,,,0.536469187258113,,,,0.84025,,,,0.181967646836496,,,,0.00485675410083907,,,,0.666452490740041,,,,0.127390581298662,,,,3359
75116,ZCTA5 75116,950,933,759,2017,2604,1635,9652,4553,5164,255,2877,6574,446,380,53,8150,69,12146,67.6,76.3,70.4,74.7,Zip,,,,19867,,,,45827,,,,0.3953,,,,5838,,,,3474,,,,1394,,,,0.174862837871848,,,,0.23878040424803,,,,0.437633100091269,,,,0.00846625766871166,,,,0.069828722002635,,,,0.473712161444504,,,,0.7225,,,,0.485830774651432,,,,0.0128353551114914,,,,0.259928524689183,,,,0.229174007147531,,,,1883
75119,ZCTA5 75119,1694,1414,839,3315,4478,2301,11738,13127,3058,48,2925,9509,604,769,174,13439,0,17983,75.2,77.7,79.9,82.5,Zip,,,,28598,,,,60229,,,,0.4016,,,,7507,,,,3930,,,,1733,,,,0.137422197356458,,,,0.230851205541495,,,,0.307603323167526,,,,0,,,,0.207389749702026,,,,0.388674388674389,,,,0.78825,,,,0.41044828309672,,,,0.00167843905168194,,,,0.106930554584237,,,,0.459018113154766,,,,3108
75124,ZCTA5 75124,168,83,91,307,828,276,344,3717,142,25,319,1717,44,26,23,1579,7,3270,65.7,66.7,70.8,73,Zip,,,,4255,,,,54432,,,,0.4342,,,,734,,,,515,,,,124,,,,0.121034077555817,,,,0.168937329700272,,,,0.185789167152009,,,,0.00443318556048132,,,,0.252747252747253,,,,0.350597609561753,,,,0.6905,,,,0.0808460634547591,,,,0.00587544065804935,,,,0.0333725029377203,,,,0.873560517038778,,,,251
75125,ZCTA5 75125,282,241,260,1084,780,319,3595,2254,450,4,443,2063,158,83,24,2612,0,3859,72.2,65.7,62.5,83.5,Zip,,,,6326,,,,63927,,,,0.3872,,,,1944,,,,928,,,,353,,,,0.146696174517863,,,,0.181584362139918,,,,0.214735821619001,,,,0,,,,0.0923076923076923,,,,0.604206500956023,,,,0.70975,,,,0.568289598482453,,,,0.000632311097059754,,,,0.0711349984192223,,,,0.356307303193171,,,,523
75126,ZCTA5 75126,1753,1976,1849,1857,6496,7901,9213,30373,7584,1171,1986,14280,634,725,207,24764,52,29647,86.4,78.7,86.1,84.3,Zip,,,,48987,,,,99729,,,,0.3341,,,,15611,,,,2645,,,,906,,,,0.0539939167534244,,,,0.0580360002562296,,,,0.139075630252101,,,,0.00209982232272654,,,,0.111952406706328,,,,0.340037543577367,,,,0.83875,,,,0.188070304366465,,,,0.0239043011411191,,,,0.154816583991671,,,,0.62002163839386,,,,3729
75132,ZCTA5 75132,0,20,31,10,325,415,186,1189,119,45,58,602,0,0,10,874,0,1083,92.2,73.8,92,100,Zip,,,,1559,,,,76765,,,,0.2517,,,,456,,,,0,,,,0,,,,0,,,,0,,,,0.0963455149501661,,,,0,,,,0.32258064516129,,,,0,,,,0.895,,,,0.119307248236049,,,,0.0288646568313021,,,,0.0763309813983323,,,,0.762668377164849,,,,20
75134,ZCTA5 75134,855,1194,451,1250,3146,2122,4238,1177,15723,198,3284,7274,507,516,74,10392,364,13013,92.8,83.6,84.7,81.2,Zip,,,,21879,,,,54140,,,,0.4019,,,,6817,,,,4503,,,,2367,,,,0.205813794049088,,,,0.347220184832038,,,,0.451470992576299,,,,0.0350269438029253,,,,0.164079822616408,,,,0.494875549048316,,,,0.85575,,,,0.193701723113488,,,,0.00904977375565611,,,,0.718634306869601,,,,0.0537958773252891,,,,2049
75135,ZCTA5 75135,175,228,204,190,1581,430,1014,6057,109,26,409,2358,78,47,75,3392,36,4869,84.8,86.6,72.3,75.7,Zip,,,,7363,,,,78580,,,,0.3492,,,,2091,,,,392,,,,137,,,,0.0532391688170583,,,,0.0655188904830225,,,,0.173452078032231,,,,0.0106132075471698,,,,0.367647058823529,,,,0.387096774193548,,,,0.7985,,,,0.137715605052288,,,,0.00353116936031509,,,,0.0148037484720902,,,,0.82262664674725,,,,403
75137,ZCTA5 75137,1044,959,485,1253,2702,2427,6062,4780,8278,205,2002,6932,500,275,84,9026,52,12809,74.8,78.8,73.6,82.4,Zip,,,,19548,,,,65291,,,,0.4042,,,,4736,,,,1992,,,,720,,,,0.101903007980356,,,,0.152027027027027,,,,0.288805539526832,,,,0.00576113450033237,,,,0.17319587628866,,,,0.499251123315028,,,,0.774,,,,0.310108450992429,,,,0.0104870063433599,,,,0.423470431757725,,,,0.244526294250051,,,,2003
75141,ZCTA5 75141,569,230,131,1061,1367,186,2321,1329,1905,14,433,1131,248,78,0,1395,0,3641,26.9,35.7,30.5,36.7,Zip,,,,5782,,,,35707,,,,0.5147,,,,1342,,,,1269,,,,694,,,,0.219474230370114,,,,0.517138599105812,,,,0.382847038019452,,,,0,,,,0,,,,0.620775969962453,,,,0.3245,,,,0.401418194396403,,,,0.00242130750605327,,,,0.329470771359391,,,,0.229851262538914,,,,799
75142,ZCTA5 75142,917,677,425,2355,3570,1197,6142,11851,952,3,1567,5642,446,239,25,8466,0,12361,79.4,61,81.8,72.7,Zip,,,,19261,,,,55700,,,,0.4357,,,,5306,,,,3369,,,,1441,,,,0.174913036706298,,,,0.271579344138711,,,,0.277738390641616,,,,0,,,,0.0588235294117647,,,,0.559598494353827,,,,0.73725,,,,0.318882716369867,,,,0.000155755152899642,,,,0.0494263018534863,,,,0.615284772337885,,,,1594
75143,ZCTA5 75143,755,616,309,1172,2671,1115,2232,11744,229,50,1103,5339,380,219,64,5832,3,9944,65.9,82.5,71.6,70.3,Zip,,,,14510,,,,50390,,,,0.4388,,,,3195,,,,1949,,,,483,,,,0.134321157822192,,,,0.151173708920188,,,,0.206592994942873,,,,0.00051440329218107,,,,0.207119741100324,,,,0.554339897884756,,,,0.72575,,,,0.153824948311509,,,,0.00344589937973811,,,,0.0157822191592006,,,,0.809372846312888,,,,1371
75146,ZCTA5 75146,907,682,628,877,2782,2542,3600,2706,12976,71,2538,6873,462,287,70,9265,69,12084,86.9,79.7,87.3,80.1,Zip,,,,19701,,,,60701,,,,0.4111,,,,6028,,,,2020,,,,863,,,,0.102532866351962,,,,0.143165228931652,,,,0.369271060672196,,,,0.00744738262277388,,,,0.111464968152866,,,,0.581497797356828,,,,0.835,,,,0.182731841023298,,,,0.00360387797573727,,,,0.658646769199533,,,,0.137353433835846,,,,1589
75147,ZCTA5 75147,262,281,84,378,1665,332,683,5453,185,97,762,2480,64,175,18,2849,0,4709,94.4,76,76.5,68.6,Zip,,,,6636,,,,43154,,,,0.5224,,,,1384,,,,1144,,,,378,,,,0.172393007836046,,,,0.273121387283237,,,,0.307258064516129,,,,0,,,,0.214285714285714,,,,0.23572744014733,,,,0.78875,,,,0.102923447860157,,,,0.0146172393007836,,,,0.0278782399035564,,,,0.821729957805907,,,,543
75149,ZCTA5 75149,3177,2747,1704,6694,8036,3579,24251,16143,13761,955,6844,18138,1062,1050,178,25073,64,33535,76.4,77.3,75.1,78.2,Zip,,,,56473,,,,50648,,,,0.3875,,,,17014,,,,9709,,,,4206,,,,0.171922865794273,,,,0.24720818149759,,,,0.377329363766678,,,,0.00255254656403302,,,,0.104460093896714,,,,0.358541525995949,,,,0.7675,,,,0.429426451578631,,,,0.0169107361039789,,,,0.243673968090946,,,,0.285853416676996,,,,5924
75150,ZCTA5 75150,2979,3606,1970,5879,8980,5577,27448,16598,13225,1881,11315,21086,1061,1517,405,28933,229,36985,77.8,77.2,79.5,81,Zip,,,,60671,,,,54440,,,,0.3914,,,,17101,,,,7501,,,,2670,,,,0.12363402614099,,,,0.156131220396468,,,,0.536611970027506,,,,0.00791483772854526,,,,0.205583756345178,,,,0.322247532270311,,,,0.78875,,,,0.452407245636301,,,,0.0310032799854955,,,,0.217978935570536,,,,0.273573865603006,,,,6585
75152,ZCTA5 75152,154,255,99,398,943,438,1802,3058,198,2,402,1636,23,20,18,2344,41,2996,90.8,72.9,85,68.1,Zip,,,,5195,,,,67460,,,,0.3957,,,,1790,,,,658,,,,362,,,,0.126660250240616,,,,0.202234636871508,,,,0.245721271393643,,,,0.0174914675767918,,,,0.181818181818182,,,,0.112469437652812,,,,0.792,,,,0.346871992300289,,,,0.000384985563041386,,,,0.0381135707410972,,,,0.588642925890279,,,,409
75154,ZCTA5 75154,1955,1784,988,2628,5794,5556,10528,17593,11354,178,2650,12899,842,484,197,19667,43,25772,78.3,79.3,89.1,78.1,Zip,,,,40947,,,,78699,,,,0.3936,,,,11436,,,,3701,,,,1398,,,,0.0903851319999023,,,,0.122245540398741,,,,0.205442282347469,,,,0.00218640362027762,,,,0.199392712550607,,,,0.450387804225729,,,,0.812,,,,0.257112853200479,,,,0.0043470828143698,,,,0.27728527120424,,,,0.429652966029257,,,,3739
75155,ZCTA5 75155,143,130,153,530,483,96,1642,1504,64,0,167,947,65,23,3,1263,0,1901,64.9,70.7,70.5,66.3,Zip,,,,3233,,,,53698,,,,0.3728,,,,1059,,,,390,,,,186,,,,0.120630992885865,,,,0.175637393767705,,,,0.176346356916579,,,,0,,,,0.0196078431372549,,,,0.476190476190476,,,,0.681,,,,0.507887411073306,,,,0,,,,0.0197958552428085,,,,0.465202598206001,,,,273
75156,ZCTA5 75156,539,624,175,1453,3288,1185,1579,14419,342,19,1650,6730,283,250,35,6470,13,12077,64.2,69.9,73.8,64.9,Zip,,,,16578,,,,47857,,,,0.519,,,,3338,,,,3407,,,,1230,,,,0.205513330920497,,,,0.36848412222888,,,,0.24517087667162,,,,0.00200927357032458,,,,0.2,,,,0.486672398968186,,,,0.682,,,,0.0952467125105562,,,,0.00114609723730245,,,,0.0206297502714441,,,,0.869767161298106,,,,1163
75157,ZCTA5 75157,5,6,3,39,51,13,55,151,23,0,25,98,3,2,0,111,0,175,83.3,70,84.2,69.4,Zip,,,,261,,,,40500,,,,0.4762,,,,75,,,,73,,,,31,,,,0.279693486590038,,,,0.413333333333333,,,,0.255102040816327,,,,0,,,,0,,,,0.545454545454545,,,,0.76725,,,,0.210727969348659,,,,0,,,,0.0881226053639847,,,,0.578544061302682,,,,11
75158,ZCTA5 75158,63,88,138,191,965,409,386,3551,99,11,187,1373,28,27,7,1729,9,3010,81.7,64.3,67.5,75.4,Zip,,,,4191,,,,63750,,,,0.4566,,,,1030,,,,680,,,,243,,,,0.162252445717013,,,,0.235922330097087,,,,0.136198106336489,,,,0.00520532099479468,,,,0.0507246376811594,,,,0.370860927152318,,,,0.72225,,,,0.0921021235981866,,,,0.0026246719160105,,,,0.0236220472440945,,,,0.847291815795753,,,,151
75159,ZCTA5 75159,998,667,520,3013,3488,1266,8107,8731,2844,84,1399,5359,335,272,102,7517,2,12876,65.6,58.4,64.5,55.7,Zip,,,,20098,,,,55712,,,,0.4169,,,,5557,,,,2436,,,,1060,,,,0.121206090158225,,,,0.190750404894727,,,,0.261056167195372,,,,0.000266063589197818,,,,0.196153846153846,,,,0.402402402402402,,,,0.6105,,,,0.403373469997015,,,,0.00417952035028361,,,,0.141506617573888,,,,0.434421335456264,,,,1665
75160,ZCTA5 75160,1185,993,687,2270,4182,2419,6897,13484,4286,298,3102,8313,436,362,28,11308,0,17058,76.1,71.1,81.8,70.5,Zip,,,,25525,,,,54596,,,,0.4497,,,,6289,,,,4339,,,,1588,,,,0.169990205680705,,,,0.252504372714263,,,,0.373150487188741,,,,0,,,,0.0407569141193595,,,,0.400367309458219,,,,0.74875,,,,0.270205680705191,,,,0.0116748285994123,,,,0.167913809990206,,,,0.528266405484819,,,,2178
75161,ZCTA5 75161,297,176,81,513,1842,292,759,4673,797,0,348,2106,140,91,0,3008,0,4691,48.1,77.9,94.2,67.1,Zip,,,,6529,,,,58125,,,,0.3866,,,,1365,,,,729,,,,175,,,,0.111655689998468,,,,0.128205128205128,,,,0.165242165242165,,,,0,,,,0,,,,0.591966173361522,,,,0.71825,,,,0.116250574360545,,,,0,,,,0.122070761219176,,,,0.71572982079951,,,,473
75164,ZCTA5 75164,25,62,0,27,198,23,133,448,37,0,71,265,15,12,0,309,0,426,81.3,93.1,100,64.2,Zip,,,,633,,,,48656,,,,0.4238,,,,120,,,,89,,,,30,,,,0.140600315955766,,,,0.25,,,,0.267924528301887,,,,0,,,,,,,,0.344827586206897,,,,0.8465,,,,0.210110584518167,,,,0,,,,0.0584518167456556,,,,0.707740916271722,,,,87
