GEOID,NAME,popm_18t24E,popf_18t24E,pop_3t4E,less_hsE,hs_degE,ba_degE,his_popE,wh_popE,bl_popE,as_popE,rohhE,thhE,hsm_18t24E,hsf_18t24E,es_3t4E,empE,emp_pubtrE,pop_o25E,emp_r25t29E,emp_r30t34E,emp_r35t44E,emp_r45t54E,type,tot_popE_2012,tot_popE_2013,tot_popE_2014,tot_popE_2015,tot_popE_2016,tot_popE_2017,tot_popE_2018,tot_popE_2019,med_incE_2012,med_incE_2013,med_incE_2014,med_incE_2015,med_incE_2016,med_incE_2017,med_incE_2018,med_incE_2019,giniE_2012,giniE_2013,giniE_2014,giniE_2015,giniE_2016,giniE_2017,giniE_2018,giniE_2019,pop_u18E_2012,pop_u18E_2013,pop_u18E_2014,pop_u18E_2015,pop_u18E_2016,pop_u18E_2017,pop_u18E_2018,pop_u18E_2019,pop_bpE_2012,pop_bpE_2013,pop_bpE_2014,pop_bpE_2015,pop_bpE_2016,pop_bpE_2017,pop_bpE_2018,pop_bpE_2019,bp_u18E_2012,bp_u18E_2013,bp_u18E_2014,bp_u18E_2015,bp_u18E_2016,bp_u18E_2017,bp_u18E_2018,bp_u18E_2019,bp_per_2012,bp_per_2013,bp_per_2014,bp_per_2015,bp_per_2016,bp_per_2017,bp_per_2018,bp_per_2019,cbp_per_2012,cbp_per_2013,cbp_per_2014,cbp_per_2015,cbp_per_2016,cbp_per_2017,cbp_per_2018,cbp_per_2019,rohh_per_2012,rohh_per_2013,rohh_per_2014,rohh_per_2015,rohh_per_2016,rohh_per_2017,rohh_per_2018,rohh_per_2019,emp_pubtr_per_2012,emp_pubtr_per_2013,emp_pubtr_per_2014,emp_pubtr_per_2015,emp_pubtr_per_2016,emp_pubtr_per_2017,emp_pubtr_per_2018,emp_pubtr_per_2019,es_3t4_per_2012,es_3t4_per_2013,es_3t4_per_2014,es_3t4_per_2015,es_3t4_per_2016,es_3t4_per_2017,es_3t4_per_2018,es_3t4_per_2019,hs_18t24_per_2012,hs_18t24_per_2013,hs_18t24_per_2014,hs_18t24_per_2015,hs_18t24_per_2016,hs_18t24_per_2017,hs_18t24_per_2018,hs_18t24_per_2019,emp_r_2012,emp_r_2013,emp_r_2014,emp_r_2015,emp_r_2016,emp_r_2017,emp_r_2018,emp_r_2019,his_per_2012,his_per_2013,his_per_2014,his_per_2015,his_per_2016,his_per_2017,his_per_2018,his_per_2019,as_per_2012,as_per_2013,as_per_2014,as_per_2015,as_per_2016,as_per_2017,as_per_2018,as_per_2019,bl_per_2012,bl_per_2013,bl_per_2014,bl_per_2015,bl_per_2016,bl_per_2017,bl_per_2018,bl_per_2019,wh_per_2012,wh_per_2013,wh_per_2014,wh_per_2015,wh_per_2016,wh_per_2017,wh_per_2018,wh_per_2019,pop_18t24E_2012,pop_18t24E_2013,pop_18t24E_2014,pop_18t24E_2015,pop_18t24E_2016,pop_18t24E_2017,pop_18t24E_2018,pop_18t24E_2019
4815364,"Cleburne city, Texas",1914,1255,852,2815,5523,2341,9281,19018,1274,281,4237,11121,989,583,4,13271,49,19495,74.2,81.9,76.9,68.8,Place,,,,,,,,30289,,,,,,,,50848,,,,,,,,0.4318,,,,,,,,7625,,,,,,,,3953,,,,,,,,1736,,,,,,,,0.130509425864175,,,,,,,,0.227672131147541,,,,,,,,0.380990918082906,,,,,,,,0.00369226132167885,,,,,,,,0.00469483568075117,,,,,,,,0.624171662985169,,,,,,,,0.7545,,,,,,,,0.306414870084849,,,,,,,,0.00927729538776454,,,,,,,,0.0420614744626762,,,,,,,,0.627884710621018,,,,,,,,3169
4838548,"Keene city, Texas",331,359,296,529,688,541,2532,2920,339,165,809,1848,136,126,0,2309,14,3627,60.9,74.7,77.5,37.2,Place,6110,,,,,,,,30893,,,,,,,,0.4729,,,,,,,,1766,,,,,,,,1890,,,,,,,,807,,,,,,,,0.309328968903437,,,,,,,,0.456964892412231,,,,,,,,0.437770562770563,,,,,,,,0.00606323083585968,,,,,,,,0,,,,,,,,0.394202898550725,,,,,,,,0.62575,,,,,,,,0.414402618657938,,,,,,,,0.0270049099836334,,,,,,,,0.0554828150572831,,,,,,,,0.477905073649755,,,,,,,,690,,,,,,,
4838548,"Keene city, Texas",407,378,241,394,764,487,2432,2677,631,29,812,1793,114,115,0,2193,18,3542,57.2,83.1,75.4,29.9,Place,,6085,,,,,,,,37257,,,,,,,,0.4621,,,,,,,,1738,,,,,,,,1830,,,,,,,,792,,,,,,,,0.300739523418242,,,,,,,,0.455696202531646,,,,,,,,0.45287228109314,,,,,,,,0.00820793433652531,,,,,,,,0,,,,,,,,0.290445859872611,,,,,,,,0.614,,,,,,,,0.399671322925226,,,,,,,,0.0047658175842235,,,,,,,,0.103697617091208,,,,,,,,0.439934264585045,,,,,,,,785,,,,,,
4838548,"Keene city, Texas",446,355,244,493,740,428,2809,2378,462,56,922,1828,76,114,0,2332,14,3350,65.3,76.8,70.3,30.7,Place,,,6089,,,,,,,,32314,,,,,,,,0.4682,,,,,,,,1916,,,,,,,,1973,,,,,,,,885,,,,,,,,0.324026933815076,,,,,,,,0.461899791231733,,,,,,,,0.50437636761488,,,,,,,,0.00600343053173242,,,,,,,,0,,,,,,,,0.18976279650437,,,,,,,,0.60775,,,,,,,,0.461323698472656,,,,,,,,0.009196912465101,,,,,,,,0.0758745278370833,,,,,,,,0.390540318607325,,,,,,,,801,,,,,
4838548,"Keene city, Texas",503,364,178,462,804,461,2241,2230,586,71,1002,1852,90,89,0,2368,0,3449,84,71.3,65.1,71.2,Place,,,,6091,,,,,,,,39113,,,,,,,,0.4531,,,,,,,,1753,,,,,,,,1432,,,,,,,,622,,,,,,,,0.235100968642259,,,,,,,,0.354820308043354,,,,,,,,0.541036717062635,,,,,,,,0,,,,,,,,0,,,,,,,,0.207612456747405,,,,,,,,0.729,,,,,,,,0.367919881792809,,,,,,,,0.0116565424396651,,,,,,,,0.0962075192907569,,,,,,,,0.366113938597931,,,,,,,,867,,,,
4838548,"Keene city, Texas",546,417,155,416,863,542,2069,2279,656,223,992,1812,126,75,13,2468,0,3472,83.8,64.3,75.8,70.8,Place,,,,,6147,,,,,,,,41058,,,,,,,,0.4411,,,,,,,,1693,,,,,,,,1236,,,,,,,,479,,,,,,,,0.201073694485115,,,,,,,,0.282929710572947,,,,,,,,0.547461368653422,,,,,,,,0,,,,,,,,0.0838709677419355,,,,,,,,0.261682242990654,,,,,,,,0.73675,,,,,,,,0.336586952985196,,,,,,,,0.0362778591182691,,,,,,,,0.106718724581096,,,,,,,,0.370749959329754,,,,,,,,963,,,
4838548,"Keene city, Texas",648,457,140,418,813,598,2008,2524,510,274,1016,1892,141,113,18,2487,0,3474,84,64,77.5,64.2,Place,,,,,,6266,,,,,,,,41869,,,,,,,,0.4344,,,,,,,,1687,,,,,,,,978,,,,,,,,346,,,,,,,,0.156080434088733,,,,,,,,0.205097806757558,,,,,,,,0.536997885835095,,,,,,,,0,,,,,,,,0.128571428571429,,,,,,,,0.255203619909502,,,,,,,,0.72425,,,,,,,,0.320459623364188,,,,,,,,0.043728056176189,,,,,,,,0.0813916374082349,,,,,,,,0.402808809447814,,,,,,,,1105,,
4838548,"Keene city, Texas",494,637,232,471,757,726,2207,2962,324,196,1008,1879,113,202,13,2585,0,3471,86.4,73.5,78.8,60.7,Place,,,,,,,6339,,,,,,,,47993,,,,,,,,0.4177,,,,,,,,1737,,,,,,,,766,,,,,,,,229,,,,,,,,0.120839249092917,,,,,,,,0.131836499712147,,,,,,,,0.536455561468866,,,,,,,,0,,,,,,,,0.0560344827586207,,,,,,,,0.199823165340407,,,,,,,,0.7485,,,,,,,,0.348162170689383,,,,,,,,0.0309197034232529,,,,,,,,0.0511121628017037,,,,,,,,0.467266130304464,,,,,,,,1131,
4838548,"Keene city, Texas",525,742,178,305,827,785,1903,3275,366,191,1091,2009,130,228,22,2858,0,3714,87,73.1,78.7,67.3,Place,,,,,,,,6396,,,,,,,,47813,,,,,,,,0.4162,,,,,,,,1415,,,,,,,,547,,,,,,,,86,,,,,,,,0.0855222013758599,,,,,,,,0.0607773851590106,,,,,,,,0.543056246888999,,,,,,,,0,,,,,,,,0.123595505617978,,,,,,,,0.205209155485399,,,,,,,,0.76525,,,,,,,,0.297529706066291,,,,,,,,0.0298624140087555,,,,,,,,0.0572232645403377,,,,,,,,0.512038774233896,,,,,,,,1267
4846452,"Mansfield city, Texas",2284,2260,1726,1893,5478,12049,8078,36021,7803,2328,3600,18082,839,593,121,27083,21,33467,82.6,81.9,64.8,28.2,Place,55818,,,,,,,,92208,,,,,,,,0.3983,,,,,,,,17711,,,,,,,,4034,,,,,,,,1672,,,,,,,,0.072270593715289,,,,,,,,0.0944046073061939,,,,,,,,0.199093020683553,,,,,,,,0.000775394158697338,,,,,,,,0.0701042873696408,,,,,,,,0.369278169014085,,,,,,,,0.64375,,,,,,,,0.144720341108603,,,,,,,,0.0417069762442223,,,,,,,,0.139793614962915,,,,,,,,0.645329463613888,,,,,,,,4544,,,,,,,
4846452,"Mansfield city, Texas",2331,2045,1706,1738,5463,13334,7996,37549,8022,2291,3733,18862,773,557,121,28376,44,35369,81.2,83.4,65.9,29.1,Place,,57529,,,,,,,,94112,,,,,,,,0.4033,,,,,,,,17658,,,,,,,,3676,,,,,,,,1304,,,,,,,,0.0638982078603835,,,,,,,,0.0738475478536641,,,,,,,,0.197911144099247,,,,,,,,0.00155060614603891,,,,,,,,0.070926143024619,,,,,,,,0.353290676416819,,,,,,,,0.649,,,,,,,,0.138990769872586,,,,,,,,0.0398233934189713,,,,,,,,0.139442715847659,,,,,,,,0.652696900693563,,,,,,,,4376,,,,,,
4846452,"Mansfield city, Texas",2335,2074,1800,1703,6073,13704,8008,38531,9133,2564,4140,19744,825,548,136,29640,49,37154,81.9,84.2,67.5,30.9,Place,,,59757,,,,,,,,89774,,,,,,,,0.4093,,,,,,,,18116,,,,,,,,3904,,,,,,,,1462,,,,,,,,0.0653312582626303,,,,,,,,0.0807021417531464,,,,,,,,0.209683954619125,,,,,,,,0.0016531713900135,,,,,,,,0.0755555555555556,,,,,,,,0.374234520299388,,,,,,,,0.66125,,,,,,,,0.134009404755928,,,,,,,,0.0429071071171578,,,,,,,,0.152835651053433,,,,,,,,0.644794752079254,,,,,,,,4409,,,,,
4846452,"Mansfield city, Texas",2460,2026,2015,1498,6043,14237,8730,38664,9261,3014,4322,20336,790,577,223,30562,80,38866,79,80.3,83.3,84.7,Place,,,,61559,,,,,,,,90089,,,,,,,,0.4077,,,,,,,,18102,,,,,,,,3774,,,,,,,,1238,,,,,,,,0.0613070387758086,,,,,,,,0.0683902331234118,,,,,,,,0.212529504327301,,,,,,,,0.0026176297362738,,,,,,,,0.110669975186104,,,,,,,,0.352206865804726,,,,,,,,0.81825,,,,,,,,0.141815169187284,,,,,,,,0.0489611592131126,,,,,,,,0.150441040302799,,,,,,,,0.628080378173785,,,,,,,,4486,,,,
4846452,"Mansfield city, Texas",2367,2176,2056,1501,5994,15038,9541,38584,9899,3178,5081,21069,897,572,170,31488,90,39948,80.5,78.9,84.5,85,Place,,,,,63141,,,,,,,,90216,,,,,,,,0.3924,,,,,,,,18525,,,,,,,,3576,,,,,,,,1090,,,,,,,,0.056635149902599,,,,,,,,0.0588394062078273,,,,,,,,0.241159998101476,,,,,,,,0.00285823170731707,,,,,,,,0.0826848249027237,,,,,,,,0.39489324235087,,,,,,,,0.82225,,,,,,,,0.151106254256347,,,,,,,,0.0503317970890547,,,,,,,,0.15677610427456,,,,,,,,0.611076796376364,,,,,,,,4543,,,
4846452,"Mansfield city, Texas",2769,2294,2046,1588,5937,15221,10668,38868,10715,2845,5144,21467,1028,594,207,32578,61,40812,80.3,80.2,84.3,85.1,Place,,,,,,65033,,,,,,,,94035,,,,,,,,0.3905,,,,,,,,19158,,,,,,,,3219,,,,,,,,1012,,,,,,,,0.0494979471960389,,,,,,,,0.0528238855830463,,,,,,,,0.239623608329063,,,,,,,,0.00187242924673092,,,,,,,,0.101173020527859,,,,,,,,0.406083349792613,,,,,,,,0.82475,,,,,,,,0.164039795180908,,,,,,,,0.0437470207433149,,,,,,,,0.164762505189673,,,,,,,,0.597665800439777,,,,,,,,5063,,
4846452,"Mansfield city, Texas",3043,2422,2048,1877,5927,15326,12002,38495,11873,2920,5256,21856,1225,733,189,34211,39,42341,80.9,82.5,87.3,83.6,Place,,,,,,,67492,,,,,,,,96253,,,,,,,,0.3796,,,,,,,,19686,,,,,,,,2774,,,,,,,,866,,,,,,,,0.0411011675457832,,,,,,,,0.0439906532561211,,,,,,,,0.240483162518302,,,,,,,,0.00113998421560317,,,,,,,,0.09228515625,,,,,,,,0.448307410795974,,,,,,,,0.83575,,,,,,,,0.177828483375808,,,,,,,,0.0432643868902981,,,,,,,,0.175917145735791,,,,,,,,0.570363894980146,,,,,,,,5465,
4846452,"Mansfield city, Texas",3217,2426,2115,1933,5673,16171,12678,38387,12847,3142,5493,22527,1345,766,183,34995,37,43577,78.7,83,88.2,84.4,Place,,,,,,,,69557,,,,,,,,99510,,,,,,,,0.3751,,,,,,,,20337,,,,,,,,2650,,,,,,,,832,,,,,,,,0.0380982503558233,,,,,,,,0.0409106554555736,,,,,,,,0.243840724463977,,,,,,,,0.00105729389912845,,,,,,,,0.0865248226950355,,,,,,,,0.476696792486266,,,,,,,,0.83575,,,,,,,,0.182267780381558,,,,,,,,0.0451715858935837,,,,,,,,0.184697442385382,,,,,,,,0.551878315626033,,,,,,,,5643
4875236,"Venus town, Texas",175,54,88,510,690,224,566,1791,499,81,138,666,64,4,19,895,0,2104,45.7,40.4,32.6,34.7,Place,2960,,,,,,,,66667,,,,,,,,0.3009,,,,,,,,627,,,,,,,,177,,,,,,,,67,,,,,,,,0.0597972972972973,,,,,,,,0.106858054226475,,,,,,,,0.207207207207207,,,,,,,,0,,,,,,,,0.215909090909091,,,,,,,,0.558951965065502,,,,,,,,0.3835,,,,,,,,0.191216216216216,,,,,,,,0.0273648648648649,,,,,,,,0.168581081081081,,,,,,,,0.605067567567568,,,,,,,,229,,,,,,,
4875236,"Venus town, Texas",173,86,62,469,672,258,608,1784,534,81,151,753,63,9,22,924,0,2228,40.8,47.6,42.4,26.2,Place,,3047,,,,,,,,56625,,,,,,,,0.3685,,,,,,,,560,,,,,,,,198,,,,,,,,74,,,,,,,,0.0649819494584838,,,,,,,,0.132142857142857,,,,,,,,0.200531208499336,,,,,,,,0,,,,,,,,0.354838709677419,,,,,,,,0.486486486486487,,,,,,,,0.3925,,,,,,,,0.199540531670496,,,,,,,,0.0265835247784706,,,,,,,,0.175254348539547,,,,,,,,0.585493928454217,,,,,,,,259,,,,,,
4875236,"Venus town, Texas",171,86,55,477,640,213,579,1863,467,102,160,796,50,8,10,960,0,2271,39.9,53,44.6,20.5,Place,,,3110,,,,,,,,49474,,,,,,,,0.3836,,,,,,,,582,,,,,,,,226,,,,,,,,80,,,,,,,,0.0726688102893891,,,,,,,,0.13745704467354,,,,,,,,0.201005025125628,,,,,,,,0,,,,,,,,0.181818181818182,,,,,,,,0.389105058365759,,,,,,,,0.395,,,,,,,,0.186173633440514,,,,,,,,0.0327974276527331,,,,,,,,0.15016077170418,,,,,,,,0.59903536977492,,,,,,,,257,,,,,
4875236,"Venus town, Texas",171,94,88,440,665,231,604,1819,525,122,166,810,64,15,7,971,0,2251,53.8,41.8,31.9,43.9,Place,,,,3126,,,,,,,,46886,,,,,,,,0.3964,,,,,,,,610,,,,,,,,212,,,,,,,,66,,,,,,,,0.0678182981445937,,,,,,,,0.108196721311475,,,,,,,,0.204938271604938,,,,,,,,0,,,,,,,,0.0795454545454545,,,,,,,,0.483018867924528,,,,,,,,0.4285,,,,,,,,0.193218170185541,,,,,,,,0.0390275111964171,,,,,,,,0.167946257197697,,,,,,,,0.581893793985925,,,,,,,,265,,,,
4875236,"Venus town, Texas",180,83,95,405,768,253,597,1906,547,98,144,792,69,17,14,982,0,2307,45.6,39.3,35.4,47.1,Place,,,,,3211,,,,,,,,47561,,,,,,,,0.3804,,,,,,,,641,,,,,,,,245,,,,,,,,73,,,,,,,,0.0763002180006229,,,,,,,,0.113884555382215,,,,,,,,0.181818181818182,,,,,,,,0,,,,,,,,0.147368421052632,,,,,,,,0.524714828897339,,,,,,,,0.4185,,,,,,,,0.185923388352538,,,,,,,,0.0305200872002491,,,,,,,,0.170351915291187,,,,,,,,0.593584553098723,,,,,,,,263,,,
4875236,"Venus town, Texas",162,93,127,394,813,306,677,2010,511,31,174,790,84,19,12,1042,0,2342,47.8,37.7,45.2,40.7,Place,,,,,,3310,,,,,,,,52841,,,,,,,,0.3814,,,,,,,,713,,,,,,,,217,,,,,,,,76,,,,,,,,0.065558912386707,,,,,,,,0.106591865357644,,,,,,,,0.220253164556962,,,,,,,,0,,,,,,,,0.0944881889763779,,,,,,,,0.658823529411765,,,,,,,,0.4285,,,,,,,,0.204531722054381,,,,,,,,0.00936555891238671,,,,,,,,0.154380664652568,,,,,,,,0.607250755287009,,,,,,,,255,,
4875236,"Venus town, Texas",168,84,144,386,909,287,703,2153,523,22,181,832,86,24,10,1158,0,2437,47.2,40.5,49.6,42.6,Place,,,,,,,3488,,,,,,,,60714,,,,,,,,0.3551,,,,,,,,799,,,,,,,,213,,,,,,,,79,,,,,,,,0.0610665137614679,,,,,,,,0.0988735919899875,,,,,,,,0.217548076923077,,,,,,,,0,,,,,,,,0.0694444444444445,,,,,,,,0.682539682539683,,,,,,,,0.44975,,,,,,,,0.201548165137615,,,,,,,,0.00630733944954129,,,,,,,,0.149942660550459,,,,,,,,0.617259174311927,,,,,,,,252,
4875236,"Venus town, Texas",190,116,167,317,1105,297,802,2245,522,23,157,905,121,48,12,1329,0,2570,50.5,34.3,53.1,46.7,Place,,,,,,,,3692,,,,,,,,68125,,,,,,,,0.3289,,,,,,,,816,,,,,,,,200,,,,,,,,72,,,,,,,,0.0541711809317443,,,,,,,,0.0882352941176471,,,,,,,,0.173480662983425,,,,,,,,0,,,,,,,,0.0718562874251497,,,,,,,,0.790849673202614,,,,,,,,0.4615,,,,,,,,0.217226435536295,,,,,,,,0.0062296858071506,,,,,,,,0.141386782231853,,,,,,,,0.60807150595883,,,,,,,,306
4830512,"Grandview city, Texas",39,19,48,239,200,97,291,1022,48,0,277,517,5,8,0,519,0,900,72.4,71.8,45.9,24.5,Place,1364,,,,,,,,35078,,,,,,,,0.3772,,,,,,,,406,,,,,,,,264,,,,,,,,129,,,,,,,,0.193548387096774,,,,,,,,0.317733990147783,,,,,,,,0.5357833655706,,,,,,,,0,,,,,,,,0,,,,,,,,0.172413793103448,,,,,,,,0.5365,,,,,,,,0.213343108504399,,,,,,,,0,,,,,,,,0.0351906158357771,,,,,,,,0.749266862170088,,,,,,,,58,,,,,,,
4830512,"Grandview city, Texas",20,19,54,205,205,93,246,1008,67,0,241,494,2,7,0,483,0,891,71.7,63.2,38.3,10.6,Place,,1323,,,,,,,,34559,,,,,,,,0.4191,,,,,,,,393,,,,,,,,309,,,,,,,,132,,,,,,,,0.233560090702948,,,,,,,,0.33587786259542,,,,,,,,0.487854251012146,,,,,,,,0,,,,,,,,0,,,,,,,,0.102564102564103,,,,,,,,0.4595,,,,,,,,0.1859410430839,,,,,,,,0,,,,,,,,0.0506424792139078,,,,,,,,0.761904761904762,,,,,,,,39,,,,,,
4830512,"Grandview city, Texas",50,34,63,163,263,106,331,1065,66,0,204,521,21,13,0,523,0,944,71,65.2,39.4,5.4,Place,,,1463,,,,,,,,42639,,,,,,,,0.413,,,,,,,,433,,,,,,,,370,,,,,,,,166,,,,,,,,0.252904989747095,,,,,,,,0.38337182448037,,,,,,,,0.391554702495202,,,,,,,,0,,,,,,,,0,,,,,,,,0.5,,,,,,,,0.4525,,,,,,,,0.226247436773753,,,,,,,,0,,,,,,,,0.0451127819548872,,,,,,,,0.727956254272044,,,,,,,,84,,,,,
4830512,"Grandview city, Texas",42,26,53,129,232,75,246,1106,84,0,211,509,26,7,0,510,0,949,61.4,77.8,73.6,71.8,Place,,,,1444,,,,,,,,40750,,,,,,,,0.3974,,,,,,,,424,,,,,,,,287,,,,,,,,127,,,,,,,,0.198753462603878,,,,,,,,0.299528301886792,,,,,,,,0.414538310412574,,,,,,,,0,,,,,,,,0,,,,,,,,0.764705882352941,,,,,,,,0.7115,,,,,,,,0.170360110803324,,,,,,,,0,,,,,,,,0.0581717451523546,,,,,,,,0.765927977839335,,,,,,,,68,,,,
4830512,"Grandview city, Texas",60,47,81,141,298,125,391,1385,95,0,224,613,36,11,0,700,0,1142,59.8,79.1,71.7,79.6,Place,,,,,1879,,,,,,,,44193,,,,,,,,0.3958,,,,,,,,626,,,,,,,,353,,,,,,,,184,,,,,,,,0.187865886109633,,,,,,,,0.293929712460064,,,,,,,,0.365415986949429,,,,,,,,0,,,,,,,,0,,,,,,,,0.672897196261682,,,,,,,,0.7255,,,,,,,,0.208089409260245,,,,,,,,0,,,,,,,,0.0505588078765301,,,,,,,,0.737094199042044,,,,,,,,107,,,
4830512,"Grandview city, Texas",60,67,60,121,346,129,514,1284,80,12,209,637,36,19,0,725,0,1164,56,84.7,74.5,71.5,Place,,,,,,1895,,,,,,,,43444,,,,,,,,0.3961,,,,,,,,604,,,,,,,,338,,,,,,,,181,,,,,,,,0.178364116094987,,,,,,,,0.299668874172185,,,,,,,,0.328100470957614,,,,,,,,0,,,,,,,,0,,,,,,,,0.566929133858268,,,,,,,,0.71675,,,,,,,,0.271240105540897,,,,,,,,0.00633245382585752,,,,,,,,0.0422163588390501,,,,,,,,0.677572559366755,,,,,,,,127,,
4830512,"Grandview city, Texas",99,92,63,163,403,151,557,1574,57,11,277,734,57,40,0,876,0,1328,58.1,81.7,74.7,71.8,Place,,,,,,,2203,,,,,,,,43500,,,,,,,,0.4095,,,,,,,,684,,,,,,,,337,,,,,,,,166,,,,,,,,0.152973218338629,,,,,,,,0.242690058479532,,,,,,,,0.377384196185286,,,,,,,,0,,,,,,,,0,,,,,,,,0.596858638743456,,,,,,,,0.71575,,,,,,,,0.252837040399455,,,,,,,,0.00499319110304131,,,,,,,,0.0258738084430322,,,,,,,,0.71448025419882,,,,,,,,191,
4830512,"Grandview city, Texas",94,65,43,125,324,132,411,1367,44,9,230,613,63,37,0,715,0,1121,57.4,77.1,76.3,69.8,Place,,,,,,,,1841,,,,,,,,45964,,,,,,,,0.407,,,,,,,,561,,,,,,,,283,,,,,,,,117,,,,,,,,0.153720803910918,,,,,,,,0.20855614973262,,,,,,,,0.375203915171289,,,,,,,,0,,,,,,,,0,,,,,,,,0.792452830188679,,,,,,,,0.7015,,,,,,,,0.223248234655079,,,,,,,,0.0048886474741988,,,,,,,,0.0239000543183053,,,,,,,,0.74253123302553,,,,,,,,159
4833824,"Highland Park town, Texas",134,149,400,71,116,3634,634,7669,0,129,583,3484,47,53,16,3435,0,5855,70.2,66.3,59.4,41.6,Place,8623,,,,,,,,213194,,,,,,,,0.522,,,,,,,,2478,,,,,,,,393,,,,,,,,146,,,,,,,,0.0455757856894352,,,,,,,,0.0589184826472962,,,,,,,,0.167336394948335,,,,,,,,0,,,,,,,,0.04,,,,,,,,0.332155477031802,,,,,,,,0.59375,,,,,,,,0.073524295488809,,,,,,,,0.0149599907224864,,,,,,,,0,,,,,,,,0.889365650005798,,,,,,,,283,,,,,,,
4833824,"Highland Park town, Texas",179,139,309,75,94,3860,552,7757,0,189,568,3453,30,43,36,3453,0,5931,72,65.2,57.4,41.5,Place,,8706,,,,,,,,191422,,,,,,,,0.5456,,,,,,,,2448,,,,,,,,382,,,,,,,,134,,,,,,,,0.043877785435332,,,,,,,,0.0547385620915033,,,,,,,,0.164494642339994,,,,,,,,0,,,,,,,,0.116504854368932,,,,,,,,0.188679245283019,,,,,,,,0.59025,,,,,,,,0.0634045485871813,,,,,,,,0.0217091660923501,,,,,,,,0,,,,,,,,0.890994716287618,,,,,,,,318,,,,,,
4833824,"Highland Park town, Texas",158,143,276,67,114,3827,579,7812,0,199,626,3414,32,58,27,3516,0,5974,70.5,63.2,63.6,40.2,Place,,,8796,,,,,,,,192946,,,,,,,,0.5486,,,,,,,,2512,,,,,,,,431,,,,,,,,140,,,,,,,,0.0489995452478399,,,,,,,,0.0557324840764331,,,,,,,,0.183362624487405,,,,,,,,0,,,,,,,,0.0978260869565217,,,,,,,,0.212624584717608,,,,,,,,0.59375,,,,,,,,0.0658253751705321,,,,,,,,0.0226239199636198,,,,,,,,0,,,,,,,,0.888130968622101,,,,,,,,301,,,,,
4833824,"Highland Park town, Texas",206,160,264,55,90,3917,584,7846,0,194,581,3497,37,52,44,3768,0,6189,73.3,72.8,73.3,66.8,Place,,,,8916,,,,,,,,183594,,,,,,,,0.5428,,,,,,,,2351,,,,,,,,387,,,,,,,,103,,,,,,,,0.0434051144010767,,,,,,,,0.04381114419396,,,,,,,,0.166142407778096,,,,,,,,0,,,,,,,,0.166666666666667,,,,,,,,0.202185792349727,,,,,,,,0.7155,,,,,,,,0.0655002243158367,,,,,,,,0.0217586361597129,,,,,,,,0,,,,,,,,0.879991027366532,,,,,,,,366,,,,
4833824,"Highland Park town, Texas",177,123,332,53,59,3942,488,8014,0,216,542,3501,33,31,37,3680,22,6200,69.3,68.6,72.2,66.4,Place,,,,,8986,,,,,,,,189485,,,,,,,,0.558,,,,,,,,2473,,,,,,,,421,,,,,,,,136,,,,,,,,0.0468506565768974,,,,,,,,0.0549939344925192,,,,,,,,0.154812910596972,,,,,,,,0.00597826086956522,,,,,,,,0.11144578313253,,,,,,,,0.22,,,,,,,,0.69125,,,,,,,,0.0543066993100378,,,,,,,,0.0240373914978856,,,,,,,,0,,,,,,,,0.891831738259515,,,,,,,,300,,,
4833824,"Highland Park town, Texas",189,94,322,11,65,3987,338,8212,16,317,617,3570,37,20,38,3824,21,6373,79.2,70.4,74.7,68.1,Place,,,,,,9071,,,,,,,,200208,,,,,,,,0.5625,,,,,,,,2415,,,,,,,,282,,,,,,,,56,,,,,,,,0.0310880829015544,,,,,,,,0.0231884057971015,,,,,,,,0.172829131652661,,,,,,,,0.00549163179916318,,,,,,,,0.118012422360248,,,,,,,,0.261484098939929,,,,,,,,0.731,,,,,,,,0.0372616029103737,,,,,,,,0.0349465329070665,,,,,,,,0.00176386285966266,,,,,,,,0.905302612721861,,,,,,,,283,,
4833824,"Highland Park town, Texas",145,123,290,6,65,4013,347,8313,26,302,614,3623,36,19,16,3918,22,6491,87.2,77.6,70.2,69.3,Place,,,,,,,9145,,,,,,,,207019,,,,,,,,0.5526,,,,,,,,2386,,,,,,,,249,,,,,,,,27,,,,,,,,0.0272279934390377,,,,,,,,0.0113160100586756,,,,,,,,0.169472812586254,,,,,,,,0.00561510974987238,,,,,,,,0.0551724137931035,,,,,,,,0.26865671641791,,,,,,,,0.76075,,,,,,,,0.037944231820667,,,,,,,,0.0330235101148168,,,,,,,,0.002843083652269,,,,,,,,0.909021323127392,,,,,,,,268,
4833824,"Highland Park town, Texas",213,118,320,18,49,4038,248,8157,28,522,621,3656,52,7,4,3877,22,6458,94,86.5,66.7,71.5,Place,,,,,,,,9168,,,,,,,,211136,,,,,,,,0.5558,,,,,,,,2379,,,,,,,,210,,,,,,,,14,,,,,,,,0.0229057591623037,,,,,,,,0.0058848255569567,,,,,,,,0.169857768052516,,,,,,,,0.00567449058550426,,,,,,,,0.0125,,,,,,,,0.314199395770393,,,,,,,,0.79675,,,,,,,,0.0270506108202443,,,,,,,,0.0569371727748691,,,,,,,,0.00305410122164049,,,,,,,,0.889725130890052,,,,,,,,331
